Per-problem table:
Problem_Index   | APS questions | Answered | Correct | Accuracy          
---------------------------------------------------------------------------
1               | 5             | 5        | 5       | 5/5 = 100.00%
2               | 6             | 3        | 3       | 3/6 = 50.00%
3               | 4             | 3        | 3       | 3/4 = 75.00%
4               | 6             | 5        | 4       | 4/6 = 66.67%
7               | 4             | 3        | 3       | 3/4 = 75.00%
8               | 3             | 1        | 1       | 1/3 = 33.33%
9               | 7             | 7        | 7       | 7/7 = 100.00%
10              | 5             | 5        | 5       | 5/5 = 100.00%
11              | 4             | 3        | 3       | 3/4 = 75.00%
14              | 5             | 4        | 4       | 4/5 = 80.00%
16              | 4             | 3        | 3       | 3/4 = 75.00%
17              | 4             | 4        | 4       | 4/4 = 100.00%
20              | 3             | 2        | 1       | 1/3 = 33.33%
22              | 5             | 2        | 2       | 2/5 = 40.00%
25              | 3             | 3        | 3       | 3/3 = 100.00%
26              | 5             | 0        | 0       | 0/5 = 0.00%
29              | 4             | 4        | 4       | 4/4 = 100.00%
30              | 2             | 2        | 2       | 2/2 = 100.00%
32              | 6             | 2        | 2       | 2/6 = 33.33%
34              | 5             | 4        | 3       | 3/5 = 60.00%
36              | 4             | 4        | 1       | 1/4 = 25.00%
37              | 4             | 4        | 3       | 3/4 = 75.00%
38              | 3             | 2        | 2       | 2/3 = 66.67%
40              | 3             | 2        | 1       | 1/3 = 33.33%
43              | 4             | 4        | 0       | 0/4 = 0.00%
44              | 4             | 2        | 0       | 0/4 = 0.00%
45              | 2             | 2        | 2       | 2/2 = 100.00%
46              | 3             | 2        | 2       | 2/3 = 66.67%
48              | 5             | 5        | 5       | 5/5 = 100.00%
49              | 5             | 4        | 4       | 4/5 = 80.00%
50              | 4             | 3        | 3       | 3/4 = 75.00%
53              | 5             | 4        | 2       | 2/5 = 40.00%
55              | 5             | 4        | 4       | 4/5 = 80.00%
56              | 5             | 5        | 5       | 5/5 = 100.00%
57              | 3             | 2        | 2       | 2/3 = 66.67%
58              | 4             | 4        | 4       | 4/4 = 100.00%
59              | 3             | 3        | 3       | 3/3 = 100.00%
60              | 3             | 2        | 2       | 2/3 = 66.67%
64              | 4             | 4        | 3       | 3/4 = 75.00%
72              | 5             | 5        | 5       | 5/5 = 100.00%
73              | 3             | 3        | 3       | 3/3 = 100.00%
78              | 3             | 2        | 2       | 2/3 = 66.67%
79              | 5             | 3        | 2       | 2/5 = 40.00%
81              | 4             | 3        | 3       | 3/4 = 75.00%
84              | 5             | 5        | 5       | 5/5 = 100.00%
86              | 4             | 1        | 1       | 1/4 = 25.00%
88              | 5             | 4        | 4       | 4/5 = 80.00%
95              | 5             | 4        | 3       | 3/5 = 60.00%
99              | 8             | 7        | 5       | 5/8 = 62.50%
108             | 4             | 0        | 0       | 0/4 = 0.00%
109             | 3             | 1        | 1       | 1/3 = 33.33%
112             | 3             | 3        | 2       | 2/3 = 66.67%
114             | 6             | 6        | 4       | 4/6 = 66.67%
115             | 2             | 2        | 2       | 2/2 = 100.00%
117             | 3             | 2        | 2       | 2/3 = 66.67%
119             | 4             | 4        | 2       | 2/4 = 50.00%
120             | 3             | 1        | 1       | 1/3 = 33.33%
123             | 4             | 3        | 3       | 3/4 = 75.00%
128             | 4             | 4        | 3       | 3/4 = 75.00%
132             | 6             | 4        | 4       | 4/6 = 66.67%
133             | 9             | 6        | 6       | 6/9 = 66.67%
149             | 6             | 5        | 5       | 5/6 = 83.33%
150             | 6             | 6        | 5       | 5/6 = 83.33%
151             | 3             | 0        | 0       | 0/3 = 0.00%
152             | 3             | 1        | 1       | 1/3 = 33.33%
153             | 6             | 4        | 4       | 4/6 = 66.67%
157             | 3             | 3        | 3       | 3/3 = 100.00%
165             | 4             | 4        | 4       | 4/4 = 100.00%
198             | 3             | 2        | 2       | 2/3 = 66.67%
207             | 3             | 3        | 2       | 2/3 = 66.67%
210             | 4             | 3        | 3       | 3/4 = 75.00%
211             | 6             | 4        | 4       | 4/6 = 66.67%
223             | 3             | 2        | 2       | 2/3 = 66.67%
239             | 6             | 4        | 3       | 3/6 = 50.00%
243             | 4             | 3        | 3       | 3/4 = 75.00%
257             | 6             | 5        | 5       | 5/6 = 83.33%
264             | 6             | 3        | 2       | 2/6 = 33.33%
281             | 4             | 4        | 4       | 4/4 = 100.00%
327             | 4             | 3        | 2       | 2/4 = 50.00%
348             | 2             | 2        | 2       | 2/2 = 100.00%
364             | 3             | 2        | 1       | 1/3 = 33.33%
365             | 2             | 0        | 0       | 0/2 = 0.00%
420             | 3             | 2        | 1       | 1/3 = 33.33%
432             | 4             | 4        | 4       | 4/4 = 100.00%
438             | 6             | 0        | 0       | 0/6 = 0.00%
441             | 3             | 3        | 1       | 1/3 = 33.33%
447             | 4             | 1        | 1       | 1/4 = 25.00%
449             | 2             | 0        | 0       | 0/2 = 0.00%
457             | 3             | 0        | 0       | 0/3 = 0.00%
472             | 4             | 4        | 4       | 4/4 = 100.00%
---------------------------------------------------------------------------
TOTAL           | 377           | 277      | 241     | 241/377 = 63.93%
