problem_index,case_id,case_label,status,subject,predicate,object
1,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
1,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
1,9,full_text + noisy_diagram[irr_objects],OK,E,is_a,point
1,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
1,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
1,9,full_text + noisy_diagram[irr_objects],OK,∠AOB,has_measure,80_deg
1,9,full_text + noisy_diagram[irr_objects],OK,∠ABC,has_measure,60_deg
1,9,full_text + noisy_diagram[irr_objects],OK,AB,lies_on,triangle_ABC
1,9,full_text + noisy_diagram[irr_objects],OK,AC,lies_on,triangle_ABC
1,9,full_text + noisy_diagram[irr_objects],OK,DE,parallel_to,BC
1,9,full_text + noisy_diagram[irr_objects],OK,BD,lies_on,AB
1,9,full_text + noisy_diagram[irr_objects],OK,CE,lies_on,AC
1,9,full_text + noisy_diagram[irr_objects],OK,triangle_ABC,is_a,triangle
1,9,full_text + noisy_diagram[irr_objects],OK,BC,lies_on,D
,,,,,,
2,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,E,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,F,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,G,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
2,9,full_text + noisy_diagram[irr_objects],OK,CD,is_a,segment
2,9,full_text + noisy_diagram[irr_objects],OK,EF,is_a,segment
2,9,full_text + noisy_diagram[irr_objects],OK,∠EFG,is_a,angle
2,9,full_text + noisy_diagram[irr_objects],OK,∠EGF,is_a,angle
2,9,full_text + noisy_diagram[irr_objects],OK,AB,parallel_to,CD
2,9,full_text + noisy_diagram[irr_objects],OK,EF,intersects,AB
2,9,full_text + noisy_diagram[irr_objects],OK,EF,intersects,CD
2,9,full_text + noisy_diagram[irr_objects],OK,∠EFG,has_measure,50_deg
2,9,full_text + noisy_diagram[irr_objects],OK,∠EGF,has_measure,?
2,9,full_text + noisy_diagram[irr_objects],OK,EG,bisects,∠BEF
2,9,full_text + noisy_diagram[irr_objects],OK,EG,intersects,CD
,,,,,,
3,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
3,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
3,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
3,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
3,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
3,9,full_text + noisy_diagram[irr_objects],OK,BC,is_a,segment
3,9,full_text + noisy_diagram[irr_objects],OK,BD,is_a,segment
3,9,full_text + noisy_diagram[irr_objects],OK,CD,is_a,segment
3,9,full_text + noisy_diagram[irr_objects],OK,∠ABC,is_a,angle
3,9,full_text + noisy_diagram[irr_objects],OK,∠BCD,is_a,angle
3,9,full_text + noisy_diagram[irr_objects],OK,∠ABC,has_measure,70_deg
3,9,full_text + noisy_diagram[irr_objects],OK,∠BCD,has_measure,70_deg
3,9,full_text + noisy_diagram[irr_objects],OK,AB,intersects,BC
3,9,full_text + noisy_diagram[irr_objects],OK,BD,bisects,∠ABC
3,9,full_text + noisy_diagram[irr_objects],OK,CD,parallel_to,AB
3,9,full_text + noisy_diagram[irr_objects],OK,D,lies_on,BD
,,,,,,
4,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
4,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
4,9,full_text + noisy_diagram[irr_objects],OK,O,is_a,point
4,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
4,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
4,9,full_text + noisy_diagram[irr_objects],OK,AO,is_a,segment
4,9,full_text + noisy_diagram[irr_objects],OK,BC,is_a,segment
4,9,full_text + noisy_diagram[irr_objects],OK,∠A,is_a,angle
4,9,full_text + noisy_diagram[irr_objects],OK,∠OCB,is_a,angle
4,9,full_text + noisy_diagram[irr_objects],OK,∠AOB,is_a,angle
4,9,full_text + noisy_diagram[irr_objects],OK,36°,has_measure,36_deg
4,9,full_text + noisy_diagram[irr_objects],OK,∠AOB,has_measure,36_deg
4,9,full_text + noisy_diagram[irr_objects],OK,AB,tangent_to,O
4,9,full_text + noisy_diagram[irr_objects],OK,AO,intersects,C
4,9,full_text + noisy_diagram[irr_objects],OK,∠A,has_measure,36_deg
4,9,full_text + noisy_diagram[irr_objects],OK,O,center_of,circle
4,9,full_text + noisy_diagram[irr_objects],OK,C,lies_on,circle
4,9,full_text + noisy_diagram[irr_objects],OK,B,lies_on,circle
,,,,,,
7,9,full_text + noisy_diagram[irr_objects],OK,B,has_measure,70°
7,9,full_text + noisy_diagram[irr_objects],OK,C,has_measure,30°
7,9,full_text + noisy_diagram[irr_objects],OK,DAC,has_measure,35°
7,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
7,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
7,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
7,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
7,9,full_text + noisy_diagram[irr_objects],OK,E,is_a,point
7,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
7,9,full_text + noisy_diagram[irr_objects],OK,AC,is_a,segment
7,9,full_text + noisy_diagram[irr_objects],OK,AD,is_a,segment
7,9,full_text + noisy_diagram[irr_objects],OK,AE,is_a,segment
7,9,full_text + noisy_diagram[irr_objects],OK,∠B,is_a,angle
7,9,full_text + noisy_diagram[irr_objects],OK,∠C,is_a,angle
7,9,full_text + noisy_diagram[irr_objects],OK,∠DAC,is_a,angle
7,9,full_text + noisy_diagram[irr_objects],OK,∠EAC,is_a,angle
7,9,full_text + noisy_diagram[irr_objects],OK,ABC,is_a,triangle
7,9,full_text + noisy_diagram[irr_objects],OK,ADE,is_a,triangle
7,9,full_text + noisy_diagram[irr_objects],OK,∠A,connects,∠A
7,9,full_text + noisy_diagram[irr_objects],OK,∠B,connects,∠B
7,9,full_text + noisy_diagram[irr_objects],OK,∠C,connects,∠C
7,9,full_text + noisy_diagram[irr_objects],OK,∠D,connects,∠D
7,9,full_text + noisy_diagram[irr_objects],OK,∠E,connects,∠E
,,,,,,
8,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
8,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
8,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
8,9,full_text + noisy_diagram[irr_objects],OK,E,is_a,point
8,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
8,9,full_text + noisy_diagram[irr_objects],OK,F,is_a,point
8,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
8,9,full_text + noisy_diagram[irr_objects],OK,BC,has_measure,5.0
8,9,full_text + noisy_diagram[irr_objects],OK,BF,has_measure,7.0
8,9,full_text + noisy_diagram[irr_objects],OK,EF,intersects,AB
8,9,full_text + noisy_diagram[irr_objects],OK,EC,has_measure,?
8,9,full_text + noisy_diagram[irr_objects],OK,DE,intersects,AB
8,9,full_text + noisy_diagram[irr_objects],OK,AC,intersects,DE
8,9,full_text + noisy_diagram[irr_objects],OK,BD,intersects,DE
,,,,,,
9,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
9,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
9,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
9,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
9,9,full_text + noisy_diagram[irr_objects],OK,E,is_a,point
9,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
9,9,full_text + noisy_diagram[irr_objects],OK,AC,is_a,segment
9,9,full_text + noisy_diagram[irr_objects],OK,BC,is_a,segment
9,9,full_text + noisy_diagram[irr_objects],OK,DE,is_a,segment
9,9,full_text + noisy_diagram[irr_objects],OK,∠C,is_a,angle
9,9,full_text + noisy_diagram[irr_objects],OK,∠C,has_measure,90_deg
9,9,full_text + noisy_diagram[irr_objects],OK,AC,connects,BC
9,9,full_text + noisy_diagram[irr_objects],OK,AB,has_measure,6.0
9,9,full_text + noisy_diagram[irr_objects],OK,AD,bisects,∠CAB
9,9,full_text + noisy_diagram[irr_objects],OK,DE,perpendicular_to,AB
9,9,full_text + noisy_diagram[irr_objects],OK,E,lies_on,AB
9,9,full_text + noisy_diagram[irr_objects],OK,BE,has_measure,6.0
9,9,full_text + noisy_diagram[irr_objects],OK,AE,has_measure,?
9,9,full_text + noisy_diagram[irr_objects],OK,AB,intersects,DE
9,9,full_text + noisy_diagram[irr_objects],OK,DE,lies_on,AB
,,,,,,
10,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
10,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
10,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
10,9,full_text + noisy_diagram[irr_objects],OK,E,is_a,point
10,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
10,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
10,9,full_text + noisy_diagram[irr_objects],OK,AC,is_a,segment
10,9,full_text + noisy_diagram[irr_objects],OK,BC,is_a,segment
10,9,full_text + noisy_diagram[irr_objects],OK,∠A,is_a,angle
10,9,full_text + noisy_diagram[irr_objects],OK,∠AOB,is_a,angle
10,9,full_text + noisy_diagram[irr_objects],OK,36°,has_measure,∠A
10,9,full_text + noisy_diagram[irr_objects],OK,∠AED,is_a,angle
10,9,full_text + noisy_diagram[irr_objects],OK,∠AED,has_measure,90°
10,9,full_text + noisy_diagram[irr_objects],OK,AB,intersects,BC
10,9,full_text + noisy_diagram[irr_objects],OK,AC,intersects,BC
10,9,full_text + noisy_diagram[irr_objects],OK,AC,intersects,AB
10,9,full_text + noisy_diagram[irr_objects],OK,AB,perpendicular_to,BC
10,9,full_text + noisy_diagram[irr_objects],OK,AC,perpendicular_to,BC
10,9,full_text + noisy_diagram[irr_objects],OK,AD,intersects,AC
10,9,full_text + noisy_diagram[irr_objects],OK,BE,intersects,AB
10,9,full_text + noisy_diagram[irr_objects],OK,E,lies_on,AB
10,9,full_text + noisy_diagram[irr_objects],OK,D,lies_on,AC
10,9,full_text + noisy_diagram[irr_objects],OK,∠BAD,has_measure,36°
10,9,full_text + noisy_diagram[irr_objects],OK,∠BAE,has_measure,36°
10,9,full_text + noisy_diagram[irr_objects],OK,∠DAE,has_measure,90°
10,9,full_text + noisy_diagram[irr_objects],OK,∠BDC,is_a,angle
10,9,full_text + noisy_diagram[irr_objects],OK,∠BDC,?,"is_a, angle"
,,,,,,
11,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
11,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
11,9,full_text + noisy_diagram[irr_objects],OK,E,is_a,point
11,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
11,9,full_text + noisy_diagram[irr_objects],OK,∠C,has_measure,36°
11,9,full_text + noisy_diagram[irr_objects],OK,∠ABC,has_measure,60°
11,9,full_text + noisy_diagram[irr_objects],OK,∠CAB,has_measure,?
11,9,full_text + noisy_diagram[irr_objects],OK,∠BAE,has_measure,60°
11,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
11,9,full_text + noisy_diagram[irr_objects],OK,BC,is_a,segment
11,9,full_text + noisy_diagram[irr_objects],OK,AC,is_a,segment
11,9,full_text + noisy_diagram[irr_objects],OK,EF,is_a,segment
11,9,full_text + noisy_diagram[irr_objects],OK,AF,is_a,segment
11,9,full_text + noisy_diagram[irr_objects],OK,AD,is_a,segment
11,9,full_text + noisy_diagram[irr_objects],OK,∠AFC,has_measure,?
11,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
,,,,,,
14,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
14,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
14,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
14,9,full_text + noisy_diagram[irr_objects],OK,O,is_a,point
14,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
14,9,full_text + noisy_diagram[irr_objects],OK,OA,is_a,segment
14,9,full_text + noisy_diagram[irr_objects],OK,OB,is_a,segment
14,9,full_text + noisy_diagram[irr_objects],OK,OC,is_a,segment
14,9,full_text + noisy_diagram[irr_objects],OK,∠AOB,is_a,angle
14,9,full_text + noisy_diagram[irr_objects],OK,∠OAB,has_measure,35_deg
14,9,full_text + noisy_diagram[irr_objects],OK,∠ACB,?,?
14,9,full_text + noisy_diagram[irr_objects],OK,ABC,is_a,triangle
14,9,full_text + noisy_diagram[irr_objects],OK,O,center_of,circle
14,9,full_text + noisy_diagram[irr_objects],OK,AB,lies_on,circle
14,9,full_text + noisy_diagram[irr_objects],OK,BC,lies_on,circle
14,9,full_text + noisy_diagram[irr_objects],OK,AC,lies_on,circle
,,,,,,
16,9,full_text + noisy_diagram[irr_objects],OK,O,is_a,circle
16,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
16,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
16,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
16,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
16,9,full_text + noisy_diagram[irr_objects],OK,∠AOB,is_a,angle
16,9,full_text + noisy_diagram[irr_objects],OK,∠BOC,is_a,angle
16,9,full_text + noisy_diagram[irr_objects],OK,AC,lies_on,circle O
16,9,full_text + noisy_diagram[irr_objects],OK,OB,lies_on,circle O
16,9,full_text + noisy_diagram[irr_objects],OK,AC,parallel_to,OB
16,9,full_text + noisy_diagram[irr_objects],OK,∠BOC,has_measure,50°
16,9,full_text + noisy_diagram[irr_objects],OK,∠AOB,?,?
16,9,full_text + noisy_diagram[irr_objects],OK,AB,has_measure,50°
,,,,,,
17,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
17,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
17,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
17,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
17,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
17,9,full_text + noisy_diagram[irr_objects],OK,BC,is_a,segment
17,9,full_text + noisy_diagram[irr_objects],OK,CD,is_a,segment
17,9,full_text + noisy_diagram[irr_objects],OK,DA,is_a,segment
17,9,full_text + noisy_diagram[irr_objects],OK,∠DAC,is_a,angle
17,9,full_text + noisy_diagram[irr_objects],OK,∠CBD,is_a,angle
17,9,full_text + noisy_diagram[irr_objects],OK,∠DAC,has_measure,42_deg
17,9,full_text + noisy_diagram[irr_objects],OK,∠CBD,has_measure,23_deg
17,9,full_text + noisy_diagram[irr_objects],OK,O,is_a,point
17,9,full_text + noisy_diagram[irr_objects],OK,AC,intersects,BD
17,9,full_text + noisy_diagram[irr_objects],OK,O,center_of,AB
17,9,full_text + noisy_diagram[irr_objects],OK,O,center_of,CD
17,9,full_text + noisy_diagram[irr_objects],OK,∠BOD,has_measure,123_deg
17,9,full_text + noisy_diagram[irr_objects],OK,∠COD,?,?
,,,,,,
20,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
20,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
20,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
20,9,full_text + noisy_diagram[irr_objects],OK,O,is_a,point
20,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
20,9,full_text + noisy_diagram[irr_objects],OK,OA,is_a,segment
20,9,full_text + noisy_diagram[irr_objects],OK,OB,is_a,segment
20,9,full_text + noisy_diagram[irr_objects],OK,OD,is_a,segment
20,9,full_text + noisy_diagram[irr_objects],OK,CD,is_a,segment
20,9,full_text + noisy_diagram[irr_objects],OK,AC,is_a,segment
20,9,full_text + noisy_diagram[irr_objects],OK,BC,is_a,segment
20,9,full_text + noisy_diagram[irr_objects],OK,∠DOB,has_measure,140°
20,9,full_text + noisy_diagram[irr_objects],OK,AB,connects,O
20,9,full_text + noisy_diagram[irr_objects],OK,OA,lies_on,AB
20,9,full_text + noisy_diagram[irr_objects],OK,OB,lies_on,AB
20,9,full_text + noisy_diagram[irr_objects],OK,O,center_of,circle
20,9,full_text + noisy_diagram[irr_objects],OK,AB,diameter_of,circle
20,9,full_text + noisy_diagram[irr_objects],OK,C,lies_on,circle
20,9,full_text + noisy_diagram[irr_objects],OK,D,lies_on,circle
,,,,,,
22,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
22,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
22,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
22,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
22,9,full_text + noisy_diagram[irr_objects],OK,M,is_a,point
22,9,full_text + noisy_diagram[irr_objects],OK,N,is_a,point
22,9,full_text + noisy_diagram[irr_objects],OK,O,is_a,point
22,9,full_text + noisy_diagram[irr_objects],OK,∠ABC,is_a,angle
22,9,full_text + noisy_diagram[irr_objects],OK,∠ADC,is_a,angle
22,9,full_text + noisy_diagram[irr_objects],OK,∠DAC,is_a,angle
22,9,full_text + noisy_diagram[irr_objects],OK,∠OBC,is_a,angle
22,9,full_text + noisy_diagram[irr_objects],OK,∠ABC,has_measure,28°
22,9,full_text + noisy_diagram[irr_objects],OK,∠DAC,has_measure,28°
22,9,full_text + noisy_diagram[irr_objects],OK,AM,intersects,CN
22,9,full_text + noisy_diagram[irr_objects],OK,MN,intersects,AC
22,9,full_text + noisy_diagram[irr_objects],OK,AM,connects,AB
22,9,full_text + noisy_diagram[irr_objects],OK,CN,connects,CD
22,9,full_text + noisy_diagram[irr_objects],OK,MN,connects,AB
22,9,full_text + noisy_diagram[irr_objects],OK,MN,connects,CD
22,9,full_text + noisy_diagram[irr_objects],OK,O,center_of,ABCD
22,9,full_text + noisy_diagram[irr_objects],OK,ABCD,is_a,diamond
22,9,full_text + noisy_diagram[irr_objects],OK,∠OBC,?,degrees
,,,,,,
25,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
25,9,full_text + noisy_diagram[irr_objects],OK,F,is_a,point
25,9,full_text + noisy_diagram[irr_objects],OK,E,is_a,point
25,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
25,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
25,9,full_text + noisy_diagram[irr_objects],OK,∠BAF,is_a,angle
25,9,full_text + noisy_diagram[irr_objects],OK,50_deg,has_measure,∠B
25,9,full_text + noisy_diagram[irr_objects],OK,∠BAC,is_a,angle
25,9,full_text + noisy_diagram[irr_objects],OK,∠ABC,is_a,angle
25,9,full_text + noisy_diagram[irr_objects],OK,EF,is_a,segment
25,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
25,9,full_text + noisy_diagram[irr_objects],OK,BC,is_a,segment
25,9,full_text + noisy_diagram[irr_objects],OK,AC,is_a,segment
25,9,full_text + noisy_diagram[irr_objects],OK,∠BAC,intersects,∠BAF
25,9,full_text + noisy_diagram[irr_objects],OK,EF,parallel_to,BC
25,9,full_text + noisy_diagram[irr_objects],OK,AC,bisects,∠BAF
25,9,full_text + noisy_diagram[irr_objects],OK,∠ABC,has_measure,?
,,,,,,
26,9,full_text + noisy_diagram[irr_objects],OK,bamboo_pole,is_a,segment
26,9,full_text + noisy_diagram[irr_objects],OK,flagpole,is_a,point
26,9,full_text + noisy_diagram[irr_objects],OK,shadow,is_a,point
26,9,full_text + noisy_diagram[irr_objects],OK,bamboo_pole,lies_on,ground
26,9,full_text + noisy_diagram[irr_objects],OK,shadow,lies_on,ground
26,9,full_text + noisy_diagram[irr_objects],OK,flagpole,lies_on,ground
26,9,full_text + noisy_diagram[irr_objects],OK,bamboo_pole,length_of,3.2_m
26,9,full_text + noisy_diagram[irr_objects],OK,flagpole,length_of,22.0_m
26,9,full_text + noisy_diagram[irr_objects],OK,distance_bamboo,is_a,segment
26,9,full_text + noisy_diagram[irr_objects],OK,distance_flagpole,is_a,segment
26,9,full_text + noisy_diagram[irr_objects],OK,distance_bamboo,lies_on,ground
26,9,full_text + noisy_diagram[irr_objects],OK,distance_flagpole,lies_on,ground
26,9,full_text + noisy_diagram[irr_objects],OK,distance_bamboo,length_of,8.0_m
26,9,full_text + noisy_diagram[irr_objects],OK,distance_flagpole,length_of,22.0_m
26,9,full_text + noisy_diagram[irr_objects],OK,?,is_a,point
