problem_index,case_id,case_label,status,subject,predicate,object
1,17,half_text + noisy_half_diagram[blur],OK,A,is_a,point
1,17,half_text + noisy_half_diagram[blur],OK,B,is_a,point
1,17,half_text + noisy_half_diagram[blur],OK,C,is_a,point
1,17,half_text + noisy_half_diagram[blur],OK,D,is_a,point
1,17,half_text + noisy_half_diagram[blur],OK,E,is_a,point
1,17,half_text + noisy_half_diagram[blur],OK,A,lies_on,AB
1,17,half_text + noisy_half_diagram[blur],OK,B,lies_on,AB
1,17,half_text + noisy_half_diagram[blur],OK,D,lies_on,AB
1,17,half_text + noisy_half_diagram[blur],OK,E,lies_on,AC
1,17,half_text + noisy_half_diagram[blur],OK,C,lies_on,AC
1,17,half_text + noisy_half_diagram[blur],OK,DE,is_a,segment
1,17,half_text + noisy_half_diagram[blur],OK,BC,is_a,segment
1,17,half_text + noisy_half_diagram[blur],OK,DE,parallel_to,BC
1,17,half_text + noisy_half_diagram[blur],OK,∠A,is_a,angle
1,17,half_text + noisy_half_diagram[blur],OK,∠A,has_measure,80_deg
1,17,half_text + noisy_half_diagram[blur],OK,∠B,has_measure,60_deg
,,,,,,
2,17,half_text + noisy_half_diagram[blur],OK,A,B,"is_a, line"
2,17,half_text + noisy_half_diagram[blur],OK,C,D,"is_a, line"
2,17,half_text + noisy_half_diagram[blur],OK,E,is_a,point
2,17,half_text + noisy_half_diagram[blur],OK,F,is_a,point
2,17,half_text + noisy_half_diagram[blur],OK,G,is_a,point
2,17,half_text + noisy_half_diagram[blur],OK,AB,is_a,line
2,17,half_text + noisy_half_diagram[blur],OK,CD,is_a,line
2,17,half_text + noisy_half_diagram[blur],OK,EF,is_a,line
2,17,half_text + noisy_half_diagram[blur],OK,EG,is_a,line
2,17,half_text + noisy_half_diagram[blur],OK,AB,parallel_to,CD
2,17,half_text + noisy_half_diagram[blur],OK,EF,intersects,AB
2,17,half_text + noisy_half_diagram[blur],OK,EF,intersects,CD
2,17,half_text + noisy_half_diagram[blur],OK,EG,intersects,CD
2,17,half_text + noisy_half_diagram[blur],OK,EG,bisects,angle_BE_F
2,17,half_text + noisy_half_diagram[blur],OK,angle_EFG,has_measure,?
2,17,half_text + noisy_half_diagram[blur],OK,angle_EGF,has_measure,?
2,17,half_text + noisy_half_diagram[blur],OK,A,lies_on,AB
2,17,half_text + noisy_half_diagram[blur],OK,B,lies_on,AB
2,17,half_text + noisy_half_diagram[blur],OK,C,lies_on,CD
2,17,half_text + noisy_half_diagram[blur],OK,D,lies_on,CD
2,17,half_text + noisy_half_diagram[blur],OK,E,lies_on,EF
2,17,half_text + noisy_half_diagram[blur],OK,F,lies_on,EF
2,17,half_text + noisy_half_diagram[blur],OK,F,lies_on,CD
2,17,half_text + noisy_half_diagram[blur],OK,G,lies_on,CD
2,17,half_text + noisy_half_diagram[blur],OK,E,lies_on,AB
2,17,half_text + noisy_half_diagram[blur],OK,EG,connects,"E, G"
2,17,half_text + noisy_half_diagram[blur],OK,angle_FEG,has_measure,50_deg
2,17,half_text + noisy_half_diagram[blur],OK,A,is_a,point
2,17,half_text + noisy_half_diagram[blur],OK,B,is_a,point
2,17,half_text + noisy_half_diagram[blur],OK,C,is_a,point
2,17,half_text + noisy_half_diagram[blur],OK,D,is_a,point
2,17,half_text + noisy_half_diagram[blur],OK,angle_EFG,has_measure,50_deg
,,,,,,
3,17,half_text + noisy_half_diagram[blur],OK,A,is_a,point
3,17,half_text + noisy_half_diagram[blur],OK,B,is_a,point
3,17,half_text + noisy_half_diagram[blur],OK,C,is_a,point
3,17,half_text + noisy_half_diagram[blur],OK,D,is_a,point
3,17,half_text + noisy_half_diagram[blur],OK,AB,is_a,segment
3,17,half_text + noisy_half_diagram[blur],OK,BC,is_a,segment
3,17,half_text + noisy_half_diagram[blur],OK,BD,is_a,segment
3,17,half_text + noisy_half_diagram[blur],OK,CD,is_a,segment
3,17,half_text + noisy_half_diagram[blur],OK,∠ABC,is_a,angle
3,17,half_text + noisy_half_diagram[blur],OK,∠CBD,is_a,angle
3,17,half_text + noisy_half_diagram[blur],OK,∠CDB,is_a,angle
3,17,half_text + noisy_half_diagram[blur],OK,BD,intersects,AC
3,17,half_text + noisy_half_diagram[blur],OK,BC,lies_on,line
3,17,half_text + noisy_half_diagram[blur],OK,BA,lies_on,line
3,17,half_text + noisy_half_diagram[blur],OK,BD,lies_on,line
3,17,half_text + noisy_half_diagram[blur],OK,CD,parallel_to,AB
3,17,half_text + noisy_half_diagram[blur],OK,∠BCD,has_measure,70_deg
,,,,,,
4,17,half_text + noisy_half_diagram[blur],OK,A,is_a,point
4,17,half_text + noisy_half_diagram[blur],OK,B,is_a,point
4,17,half_text + noisy_half_diagram[blur],OK,C,is_a,point
