problem_index,ars_id,question,answer,reasoning,triples_used,triples_count,unique_triples_count,which_triples_used
1,Q1,What is the measure of angle A in triangle ABC?,80_deg,The measure of angle A is directly given in the triples.,[10],1,1,T10
1,Q2,What is the measure of angle B in triangle ABC?,60_deg,The measure of angle B is directly given in the triples.,[11],1,1,T11
1,Q3,What is the relationship between line DE and line BC?,parallel,The relationship between DE and BC is explicitly stated as parallel in the triples.,[16],1,1,T16
1,Q4,Where is point D located in relation to side AB?,lies_on,The location of point D in relation to side AB is explicitly stated in the triples.,[12],1,1,T12
1,Q5,Where is point E located in relation to side AC?,lies_on,The location of point E in relation to side AC is explicitly stated in the triples.,[13],1,1,T13
2,Q1,What is the relationship between lines AB and CD?,parallel,Triple T15 states that AB is parallel to CD.,[15],1,1,T15
2,Q2,What is the measure of angle EFG in degrees?,50,Triple T20 states that the measure of angle EFG is 50 degrees.,[20],1,1,T20
2,Q3,Does line EG bisect angle BEF?,yes,Triple T19 states that EG bisects angle BEF.,[19],1,1,T19
2,Q4,At what point does line EF intersect line AB?,,The triples do not specify the point of intersection between EF and AB.,[],0,0,
2,Q5,At what point does line EF intersect line CD?,,The triples do not specify the point of intersection between EF and CD.,[],0,0,
2,Q6,At what point does line EG intersect line CD?,,The triples do not specify the point of intersection between EG and CD.,[],0,0,
3,Q1,What is the measure of angle BCD?,70 degrees,The measure of angle BCD is explicitly given as 70 degrees in triple T19.,[19],1,1,T19
3,Q2,What is the relationship between line segment CD and line segment AB?,parallel,Triple T18 states that CD is parallel to AB.,[18],1,1,T18
3,Q3,What does the line segment BD do to angle ABC?,bisects,Triple T17 states that BD bisects angle ABC.,[17],1,1,T17
3,Q4,At which point do line segments BC and BA intersect?,B,Triple T14 states that BC intersects BA at point B.,[14],1,1,T14
4,Q1,What is the measure of angle A in degrees?,36,The measure of angle A is directly given as 36 degrees in triple T20.,[20],1,1,T20
4,Q2,What is the relationship between line AB and circle O at point B?,tangent,Triple T12 states that AB is tangent to circle O at point B.,[12],1,1,T12
4,Q3,What point does the extended line of AO intersect on circle O?,C,"Triple T14 states that AO intersects C, and triple T17 states that O is the center of circle O. Therefore, the extended line of AO intersects circle O at point C.","[14, 17]",2,2,"T14, T17"
4,Q4,What is the center point of the circle labeled in the diagram?,O,Triple T17 states that O is the center of circle O.,[17],1,1,T17
4,Q5,Is point B located on the circle?,Yes,"Triple T13 states that AB intersects B, and triple T12 states that AB is tangent to circle O at point B. Therefore, point B is located on the circle.","[12, 13]",2,2,"T12, T13"
4,Q6,Is point C located on the circle?,Yes,"Triple T14 states that AO intersects C, and triple T17 states that O is the center of circle O. Therefore, point C is located on the circle.","[14, 17]",2,2,"T14, T17"
7,Q1,What is the measure of angle B in triangle ABC?,70_deg,The measure of angle B is directly given in triple T12.,[12],1,1,T12
7,Q2,What is the measure of angle C in triangle ABC?,30_deg,The measure of angle C is directly given in triple T13.,[13],1,1,T13
7,Q3,What is the measure of angle DAC in triangle ADE?,35_deg,The measure of angle DAC is directly given in triple T14.,[14],1,1,T14
7,Q4,What is the stated relationship between triangle ABC and triangle ADE?,congruent,The relationship between triangle ABC and triangle ADE is stated as congruent in triple T15.,[15],1,1,T15
8,Q1,What is the length of BC?,5_units,The length of BC is directly given in triple T17.,"[13, 17]",2,2,"T13, T17"
8,Q2,What is the length of BF?,7_units,The length of BF is directly given in triple T18.,"[14, 18]",2,2,"T14, T18"
