problem_index,ars_id,question,answer,reasoning,triples_used,triples_count,unique_triples_count,which_triples_used
1,Q1,What is the measure of angle A in triangle ABC?,80°,Triple T7 states that angle A has a measure of 80 degrees.,[7],1,1,T7
1,Q2,What is the measure of angle B in triangle ABC?,60°,Triple T8 states that angle B has a measure of 60 degrees.,[8],1,1,T8
1,Q3,What is the relationship between line DE and line BC?,parallel,Triple T10 states that DE is parallel to BC.,[10],1,1,T10
1,Q4,Where is point D located in relation to side AB?,unknown,The perception triples do not provide information about the location of point D relative to side AB.,[],0,0,
1,Q5,Where is point E located in relation to side AC?,unknown,The perception triples do not provide information about the location of point E relative to side AC.,[],0,0,
2,Q1,What is the relationship between lines AB and CD?,parallel,Triple [T14] states that AB is parallel to CD.,[14],1,1,T14
2,Q2,What is the measure of angle EFG in degrees?,50,Triple [T17] states that the measure of angle BEF is 50 degrees.,[17],1,1,T17
2,Q3,Does line EG bisect angle BEF?,yes,Triple [T19] states that EG bisects angle BEF.,[19],1,1,T19
2,Q4,At what point does line EF intersect line AB?,,The perception triples do not provide information about the point of intersection between line EF and line AB.,[],0,0,
2,Q5,At what point does line EF intersect line CD?,,The perception triples do not provide information about the point of intersection between line EF and line CD.,[],0,0,
2,Q6,At what point does line EG intersect line CD?,,The perception triples do not provide information about the point of intersection between line EG and line CD.,[],0,0,
3,Q1,What is the measure of angle BCD?,70_deg,Triple T10 states that ∠BCD has a measure of 70_deg.,[10],1,1,T10
3,Q2,What is the relationship between line segment CD and line segment AB?,parallel,Triple T11 states that CD is parallel to AB.,[11],1,1,T11
3,Q3,What does the line segment BD do to angle ABC?,bisects,Triple T12 states that BD bisects ∠ABC.,[12],1,1,T12
3,Q4,At which point do line segments BC and BA intersect?,null,The perception triples do not provide information about the intersection point of line segments BC and BA.  They only describe relationships between points and segments.,[],0,0,
4,Q1,What is the measure of angle A in degrees?,36,Triple T9 states that ∠AOB has a measure of 36 degrees.,[9],1,1,T9
4,Q2,What is the relationship between line AB and circle O at point B?,tangent,Triple T10 states that AB is tangent to circle_O at point B.,[10],1,1,T10
4,Q3,What point does the extended line of AO intersect on circle O?,null,The perception triples do not provide information about where the extended line of AO intersects the circle.,[],0,0,
4,Q4,What is the center point of the circle labeled in the diagram?,O,Triple T15 states that O is the center_of circle_O.,[15],1,1,T15
4,Q5,Is point B located on the circle?,false,"Triple T13 states that C lies on circle_O.  Since B lies on AB and C lies on circle_O, B does not necessarily lie on the circle.",[13],1,1,T13
4,Q6,Is point C located on the circle?,false,"Triple T13 states that C lies on circle_O.  Since B lies on AB and C lies on circle_O, C does not necessarily lie on the circle.",[13],1,1,T13
