problem_index,ars_id,question,answer,reasoning,triples_used,triples_count,unique_triples_count,which_triples_used
1,Q1,What is the measure of angle A in triangle ABC?,80_deg,The measure of angle A is directly given in triple T13.,[13],1,1,T13
1,Q2,What is the measure of angle B in triangle ABC?,60_deg,The measure of angle B is directly given in triple T14.,[14],1,1,T14
1,Q3,What is the relationship between line DE and line BC?,parallel,Triple T18 states that DE is parallel to BC.,[18],1,1,T18
1,Q4,Where is point D located in relation to side AB?,lies_on,Triple T15 states that point D lies on segment AB.,[15],1,1,T15
1,Q5,Where is point E located in relation to side AC?,lies_on,Triple T16 states that point E lies on segment AC.,[16],1,1,T16
2,Q1,What is the relationship between lines AB and CD?,parallel,Triple T14 states that AB is parallel to CD.,[14],1,1,T14
2,Q2,What is the measure of angle EFG in degrees?,50,Triple T19 states that angle EFG has a measure of 50 degrees.,[19],1,1,T19
2,Q3,Does line EG bisect angle BEF?,Yes,Triple T18 states that EG bisects angle BEF.,[18],1,1,T18
2,Q4,At what point does line EF intersect line AB?,E,Triple T20 states that EF intersects AB at point E.,[20],1,1,T20
2,Q5,At what point does line EF intersect line CD?,F,Triple T21 states that EF intersects CD at point F.,[21],1,1,T21
2,Q6,At what point does line EG intersect line CD?,G,Triple T22 states that EG intersects CD at point G.,[22],1,1,T22
3,Q1,What is the measure of angle BCD?,70 degrees,The measure of angle BCD is directly given in the perception triples.,[27],1,1,T27
3,Q2,What is the relationship between line segment CD and line segment AB?,parallel,The perception triples state that CD is parallel to AB.,[25],1,1,T25
3,Q3,What does the line segment BD do to angle ABC?,bisects,The perception triples state that BD bisects angle ABC.,[29],1,1,T29
3,Q4,At which point do line segments BC and BA intersect?,B,The perception triples state that line segments BC and BA intersect at point B.,[20],1,1,T20
4,Q1,What is the measure of angle A in degrees?,36,The measure of angle A is directly given as 36 degrees in triple T16.,[16],1,1,T16
4,Q2,What is the relationship between line AB and circle O at point B?,tangent,Triple T10 states that AB is tangent to circle O at point B.,[10],1,1,T10
4,Q3,What point does the extended line of AO intersect on circle O?,null,"The extended line of AO intersects point C (T12), but it is not specified whether point C is on the circle.",[12],1,1,T12
4,Q4,What is the center point of the circle labeled in the diagram?,O,Triple T17 states that O is the center of circle O.,[17],1,1,T17
4,Q5,Is point B located on the circle?,yes,"Triple T18 states that OB is a radius of circle O, implying that point B is on the circle.",[18],1,1,T18
4,Q6,Is point C located on the circle?,yes,"Triple T19 states that OC is a radius of circle O, implying that point C is on the circle.",[19],1,1,T19
7,Q1,What is the measure of angle B in triangle ABC?,70_deg,The measure of angle B is directly given in the triples.,[11],1,1,T11
7,Q2,What is the measure of angle C in triangle ABC?,30_deg,The measure of angle C is directly given in the triples.,[13],1,1,T13
7,Q3,What is the measure of angle DAC in triangle ADE?,35_deg,The measure of angle DAC is directly given in the triples.,[15],1,1,T15
7,Q4,What is the stated relationship between triangle ABC and triangle ADE?,congruent_to,The relationship between triangle ABC and triangle ADE is stated as congruent.,[8],1,1,T8
8,Q1,What is the length of BC?,5.0,The length of BC is directly given in the perception triples.,[20],1,1,T20
8,Q2,What is the length of BF?,7.0,The length of BF is directly given in the perception triples.,[21],1,1,T21
8,Q3,"Are points B, E, C, and F located on the same straight line?",,"There is no information in the perception triples that indicates whether points B, E, C, and F are located on the same straight line.",[],0,0,
9,Q1,What is the measure of angle C in triangle ABC?,90_deg,The measure of angle C in triangle ABC is given directly in triple T25.,[25],1,1,T25
9,Q2,What is the relationship between sides AC and BC?,AC = BC,"Triples T22 and T23 indicate that both AC and BC have a measure of 6.0, making them equal in length.","[22, 23]",2,2,"T22, T23"
9,Q3,What is the length of side AB in triangle ABC?,6.0,The length of side AB in triangle ABC is given directly in triple T24.,[24],1,1,T24
9,Q4,Does line segment AD bisect angle CAB?,Yes,Triple T29 states that AD bisects angle CAB.,[29],1,1,T29
9,Q5,Is line segment DE perpendicular to line segment AB?,Yes,Triple T28 states that DE is perpendicular to AB.,[28],1,1,T28
9,Q6,On which line segment does point E lie?,DE,"Triple T20 states that D connects to E, and triple T21 states that E connects to B, forming segment DE.","[20, 21]",2,2,"T20, T21"
