Per-problem table:
Problem_Index   | APS questions | Answered | Correct | Accuracy          
---------------------------------------------------------------------------
1               | 5             | 5        | 5       | 5/5 = 100.00%
2               | 6             | 6        | 5       | 5/6 = 83.33%
3               | 4             | 3        | 3       | 3/4 = 75.00%
4               | 6             | 0        | 0       | 0/6 = 0.00%
7               | 4             | 0        | 0       | 0/4 = 0.00%
8               | 3             | 2        | 2       | 2/3 = 66.67%
9               | 7             | 7        | 5       | 5/7 = 71.43%
10              | 5             | 0        | 0       | 0/5 = 0.00%
11              | 4             | 1        | 1       | 1/4 = 25.00%
14              | 5             | 0        | 0       | 0/5 = 0.00%
16              | 4             | 0        | 0       | 0/4 = 0.00%
17              | 4             | 0        | 0       | 0/4 = 0.00%
20              | 3             | 0        | 0       | 0/3 = 0.00%
22              | 5             | 0        | 0       | 0/5 = 0.00%
25              | 3             | 2        | 2       | 2/3 = 66.67%
26              | 5             | 3        | 0       | 0/5 = 0.00%
29              | 4             | 1        | 1       | 1/4 = 25.00%
30              | 2             | 2        | 2       | 2/2 = 100.00%
32              | 6             | 0        | 0       | 0/6 = 0.00%
34              | 5             | 4        | 4       | 4/5 = 80.00%
36              | 4             | 0        | 0       | 0/4 = 0.00%
37              | 4             | 0        | 0       | 0/4 = 0.00%
38              | 3             | 2        | 2       | 2/3 = 66.67%
40              | 3             | 0        | 0       | 0/3 = 0.00%
43              | 4             | 4        | 4       | 4/4 = 100.00%
44              | 4             | 0        | 0       | 0/4 = 0.00%
45              | 2             | 2        | 2       | 2/2 = 100.00%
46              | 3             | 2        | 2       | 2/3 = 66.67%
48              | 5             | 5        | 5       | 5/5 = 100.00%
49              | 5             | 4        | 3       | 3/5 = 60.00%
50              | 4             | 1        | 1       | 1/4 = 25.00%
53              | 5             | 0        | 0       | 0/5 = 0.00%
55              | 5             | 4        | 4       | 4/5 = 80.00%
56              | 5             | 5        | 5       | 5/5 = 100.00%
57              | 3             | 0        | 0       | 0/3 = 0.00%
58              | 4             | 4        | 4       | 4/4 = 100.00%
59              | 3             | 0        | 0       | 0/3 = 0.00%
60              | 3             | 0        | 0       | 0/3 = 0.00%
64              | 4             | 0        | 0       | 0/4 = 0.00%
72              | 5             | 5        | 4       | 4/5 = 80.00%
73              | 3             | 0        | 0       | 0/3 = 0.00%
78              | 3             | 2        | 2       | 2/3 = 66.67%
79              | 5             | 5        | 5       | 5/5 = 100.00%
81              | 4             | 3        | 3       | 3/4 = 75.00%
84              | 5             | 5        | 5       | 5/5 = 100.00%
86              | 4             | 4        | 4       | 4/4 = 100.00%
88              | 5             | 2        | 2       | 2/5 = 40.00%
95              | 5             | 4        | 4       | 4/5 = 80.00%
99              | 8             | 8        | 6       | 6/8 = 75.00%
108             | 4             | 2        | 2       | 2/4 = 50.00%
109             | 3             | 0        | 0       | 0/3 = 0.00%
112             | 3             | 2        | 2       | 2/3 = 66.67%
114             | 6             | 6        | 6       | 6/6 = 100.00%
115             | 2             | 2        | 2       | 2/2 = 100.00%
117             | 3             | 0        | 0       | 0/3 = 0.00%
119             | 4             | 3        | 3       | 3/4 = 75.00%
120             | 3             | 0        | 0       | 0/3 = 0.00%
123             | 4             | 3        | 3       | 3/4 = 75.00%
128             | 4             | 3        | 3       | 3/4 = 75.00%
132             | 6             | 6        | 6       | 6/6 = 100.00%
133             | 9             | 7        | 5       | 5/9 = 55.56%
149             | 6             | 5        | 5       | 5/6 = 83.33%
150             | 6             | 6        | 6       | 6/6 = 100.00%
151             | 3             | 3        | 1       | 1/3 = 33.33%
152             | 3             | 0        | 0       | 0/3 = 0.00%
153             | 6             | 0        | 0       | 0/6 = 0.00%
157             | 3             | 0        | 0       | 0/3 = 0.00%
165             | 4             | 0        | 0       | 0/4 = 0.00%
198             | 3             | 0        | 0       | 0/3 = 0.00%
207             | 3             | 1        | 1       | 1/3 = 33.33%
210             | 4             | 4        | 4       | 4/4 = 100.00%
211             | 6             | 3        | 2       | 2/6 = 33.33%
223             | 3             | 3        | 2       | 2/3 = 66.67%
239             | 6             | 0        | 0       | 0/6 = 0.00%
243             | 4             | 4        | 4       | 4/4 = 100.00%
257             | 6             | 5        | 5       | 5/6 = 83.33%
264             | 6             | 0        | 0       | 0/6 = 0.00%
281             | 4             | 0        | 0       | 0/4 = 0.00%
327             | 4             | 1        | 1       | 1/4 = 25.00%
348             | 2             | 0        | 0       | 0/2 = 0.00%
364             | 3             | 1        | 1       | 1/3 = 33.33%
365             | 2             | 0        | 0       | 0/2 = 0.00%
420             | 3             | 0        | 0       | 0/3 = 0.00%
432             | 4             | 4        | 4       | 4/4 = 100.00%
438             | 6             | 0        | 0       | 0/6 = 0.00%
441             | 3             | 1        | 1       | 1/3 = 33.33%
447             | 4             | 0        | 0       | 0/4 = 0.00%
449             | 2             | 0        | 0       | 0/2 = 0.00%
457             | 3             | 1        | 1       | 1/3 = 33.33%
472             | 4             | 0        | 0       | 0/4 = 0.00%
---------------------------------------------------------------------------
TOTAL           | 377           | 183      | 167     | 167/377 = 44.30%
