Per-problem table:
Problem_Index   | APS questions | Answered | Correct | Accuracy          
---------------------------------------------------------------------------
1               | 5             | 3        | 2       | 2/5 = 40.00%
2               | 6             | 1        | 0       | 0/6 = 0.00%
3               | 4             | 2        | 0       | 0/4 = 0.00%
4               | 6             | 2        | 2       | 2/6 = 33.33%
7               | 4             | 1        | 1       | 1/4 = 25.00%
8               | 3             | 1        | 0       | 0/3 = 0.00%
9               | 7             | 5        | 2       | 2/7 = 28.57%
10              | 5             | 2        | 1       | 1/5 = 20.00%
11              | 4             | 1        | 1       | 1/4 = 25.00%
14              | 5             | 1        | 1       | 1/5 = 20.00%
16              | 4             | 2        | 2       | 2/4 = 50.00%
17              | 4             | 1        | 0       | 0/4 = 0.00%
20              | 3             | 1        | 1       | 1/3 = 33.33%
22              | 5             | 3        | 1       | 1/5 = 20.00%
25              | 3             | 0        | 0       | 0/3 = 0.00%
26              | 5             | 1        | 1       | 1/5 = 20.00%
29              | 4             | 0        | 0       | 0/4 = 0.00%
30              | 2             | 0        | 0       | 0/2 = 0.00%
32              | 6             | 0        | 0       | 0/6 = 0.00%
34              | 5             | 2        | 0       | 0/5 = 0.00%
36              | 4             | 3        | 1       | 1/4 = 25.00%
37              | 4             | 2        | 1       | 1/4 = 25.00%
38              | 3             | 2        | 1       | 1/3 = 33.33%
40              | 3             | 1        | 1       | 1/3 = 33.33%
43              | 4             | 2        | 1       | 1/4 = 25.00%
44              | 4             | 2        | 1       | 1/4 = 25.00%
45              | 2             | 0        | 0       | 0/2 = 0.00%
46              | 3             | 1        | 1       | 1/3 = 33.33%
48              | 5             | 4        | 3       | 3/5 = 60.00%
49              | 5             | 1        | 1       | 1/5 = 20.00%
50              | 4             | 3        | 1       | 1/4 = 25.00%
53              | 5             | 4        | 1       | 1/5 = 20.00%
55              | 5             | 3        | 2       | 2/5 = 40.00%
56              | 5             | 3        | 2       | 2/5 = 40.00%
57              | 3             | 1        | 1       | 1/3 = 33.33%
58              | 4             | 3        | 2       | 2/4 = 50.00%
59              | 3             | 2        | 2       | 2/3 = 66.67%
60              | 3             | 0        | 0       | 0/3 = 0.00%
64              | 4             | 2        | 2       | 2/4 = 50.00%
72              | 5             | 1        | 0       | 0/5 = 0.00%
73              | 3             | 2        | 0       | 0/3 = 0.00%
78              | 3             | 1        | 1       | 1/3 = 33.33%
79              | 5             | 1        | 0       | 0/5 = 0.00%
81              | 4             | 1        | 1       | 1/4 = 25.00%
84              | 5             | 1        | 1       | 1/5 = 20.00%
86              | 4             | 1        | 0       | 0/4 = 0.00%
88              | 5             | 2        | 0       | 0/5 = 0.00%
95              | 5             | 2        | 0       | 0/5 = 0.00%
99              | 8             | 2        | 2       | 2/8 = 25.00%
108             | 4             | 1        | 0       | 0/4 = 0.00%
109             | 3             | 1        | 1       | 1/3 = 33.33%
112             | 3             | 0        | 0       | 0/3 = 0.00%
114             | 6             | 6        | 6       | 6/6 = 100.00%
115             | 2             | 0        | 0       | 0/2 = 0.00%
117             | 3             | 2        | 2       | 2/3 = 66.67%
119             | 4             | 3        | 2       | 2/4 = 50.00%
120             | 3             | 1        | 0       | 0/3 = 0.00%
123             | 4             | 3        | 2       | 2/4 = 50.00%
128             | 4             | 3        | 2       | 2/4 = 50.00%
132             | 6             | 3        | 0       | 0/6 = 0.00%
133             | 9             | 1        | 1       | 1/9 = 11.11%
149             | 6             | 5        | 2       | 2/6 = 33.33%
150             | 6             | 3        | 2       | 2/6 = 33.33%
151             | 3             | 2        | 1       | 1/3 = 33.33%
152             | 3             | 0        | 0       | 0/3 = 0.00%
153             | 6             | 4        | 3       | 3/6 = 50.00%
157             | 3             | 3        | 3       | 3/3 = 100.00%
165             | 4             | 2        | 2       | 2/4 = 50.00%
198             | 3             | 1        | 1       | 1/3 = 33.33%
207             | 3             | 3        | 0       | 0/3 = 0.00%
210             | 4             | 2        | 2       | 2/4 = 50.00%
211             | 6             | 2        | 1       | 1/6 = 16.67%
223             | 3             | 1        | 0       | 0/3 = 0.00%
239             | 6             | 2        | 2       | 2/6 = 33.33%
243             | 4             | 0        | 0       | 0/4 = 0.00%
257             | 6             | 3        | 3       | 3/6 = 50.00%
264             | 6             | 1        | 1       | 1/6 = 16.67%
281             | 4             | 3        | 1       | 1/4 = 25.00%
327             | 4             | 1        | 1       | 1/4 = 25.00%
348             | 2             | 0        | 0       | 0/2 = 0.00%
364             | 3             | 1        | 0       | 0/3 = 0.00%
365             | 2             | 0        | 0       | 0/2 = 0.00%
420             | 3             | 2        | 1       | 1/3 = 33.33%
432             | 4             | 2        | 1       | 1/4 = 25.00%
438             | 6             | 0        | 0       | 0/6 = 0.00%
441             | 3             | 0        | 0       | 0/3 = 0.00%
447             | 4             | 0        | 0       | 0/4 = 0.00%
449             | 2             | 0        | 0       | 0/2 = 0.00%
457             | 3             | 0        | 0       | 0/3 = 0.00%
472             | 4             | 0        | 0       | 0/4 = 0.00%
---------------------------------------------------------------------------
TOTAL           | 377           | 149      | 87      | 87/377 = 23.08%
