problem_index,case_id,case_label,status,subject,predicate,object
1,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
1,6,full_text + noisy_diagram[bg_change],OK,A,has_measure,80_deg
1,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
1,6,full_text + noisy_diagram[bg_change],OK,B,has_measure,60_deg
1,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
1,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
1,6,full_text + noisy_diagram[bg_change],OK,AC,is_a,segment
1,6,full_text + noisy_diagram[bg_change],OK,BC,is_a,segment
1,6,full_text + noisy_diagram[bg_change],OK,D,is_a,point
1,6,full_text + noisy_diagram[bg_change],OK,E,is_a,point
1,6,full_text + noisy_diagram[bg_change],OK,DE,is_a,segment
1,6,full_text + noisy_diagram[bg_change],OK,DE,parallel_to,BC
1,6,full_text + noisy_diagram[bg_change],OK,D,lies_on,AB
1,6,full_text + noisy_diagram[bg_change],OK,E,lies_on,AC
1,6,full_text + noisy_diagram[bg_change],OK,∠A,has_measure,80_deg
1,6,full_text + noisy_diagram[bg_change],OK,∠B,has_measure,60_deg
1,6,full_text + noisy_diagram[bg_change],OK,query_target,is_a,∠CED
,,,,,,
2,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
2,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
2,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
2,6,full_text + noisy_diagram[bg_change],OK,D,is_a,point
2,6,full_text + noisy_diagram[bg_change],OK,E,is_a,point
2,6,full_text + noisy_diagram[bg_change],OK,F,is_a,point
2,6,full_text + noisy_diagram[bg_change],OK,G,is_a,point
2,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
2,6,full_text + noisy_diagram[bg_change],OK,CD,is_a,segment
2,6,full_text + noisy_diagram[bg_change],OK,EF,is_a,segment
2,6,full_text + noisy_diagram[bg_change],OK,EG,is_a,segment
2,6,full_text + noisy_diagram[bg_change],OK,∠EFG,is_a,angle
2,6,full_text + noisy_diagram[bg_change],OK,∠EGF,is_a,angle
2,6,full_text + noisy_diagram[bg_change],OK,AB,parallel_to,CD
2,6,full_text + noisy_diagram[bg_change],OK,EF,intersects,AB
2,6,full_text + noisy_diagram[bg_change],OK,EF,intersects,CD
2,6,full_text + noisy_diagram[bg_change],OK,EG,intersects,CD
2,6,full_text + noisy_diagram[bg_change],OK,∠EFG,has_measure,50_deg
2,6,full_text + noisy_diagram[bg_change],OK,EG,bisects,∠BEF
,,,,,,
3,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
3,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
3,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
3,6,full_text + noisy_diagram[bg_change],OK,D,is_a,point
3,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
3,6,full_text + noisy_diagram[bg_change],OK,BC,is_a,segment
3,6,full_text + noisy_diagram[bg_change],OK,BD,is_a,segment
3,6,full_text + noisy_diagram[bg_change],OK,CD,is_a,segment
3,6,full_text + noisy_diagram[bg_change],OK,∠BCD,has_measure,70_deg
3,6,full_text + noisy_diagram[bg_change],OK,CD,parallel_to,AB
3,6,full_text + noisy_diagram[bg_change],OK,BD,intersects,AC
3,6,full_text + noisy_diagram[bg_change],OK,BD,bisects,∠ABC
3,6,full_text + noisy_diagram[bg_change],OK,BC,intersects,BA
3,6,full_text + noisy_diagram[bg_change],OK,B,lies_on,BC
3,6,full_text + noisy_diagram[bg_change],OK,B,lies_on,BA
3,6,full_text + noisy_diagram[bg_change],OK,B,lies_on,BD
3,6,full_text + noisy_diagram[bg_change],OK,D,lies_on,BD
3,6,full_text + noisy_diagram[bg_change],OK,D,lies_on,CD
3,6,full_text + noisy_diagram[bg_change],OK,C,lies_on,BC
3,6,full_text + noisy_diagram[bg_change],OK,C,lies_on,CD
3,6,full_text + noisy_diagram[bg_change],OK,A,lies_on,BA
3,6,full_text + noisy_diagram[bg_change],OK,A,lies_on,AB
,,,,,,
4,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
4,6,full_text + noisy_diagram[bg_change],OK,O,is_a,point
4,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
4,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
4,6,full_text + noisy_diagram[bg_change],OK,AO,is_a,line
4,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,line
4,6,full_text + noisy_diagram[bg_change],OK,OB,is_a,line
4,6,full_text + noisy_diagram[bg_change],OK,OC,is_a,line
4,6,full_text + noisy_diagram[bg_change],OK,AB,tangent_to,circle O
4,6,full_text + noisy_diagram[bg_change],OK,B,lies_on,circle O
4,6,full_text + noisy_diagram[bg_change],OK,C,lies_on,circle O
4,6,full_text + noisy_diagram[bg_change],OK,A,lies_on,line AO
4,6,full_text + noisy_diagram[bg_change],OK,O,lies_on,line AO
4,6,full_text + noisy_diagram[bg_change],OK,B,lies_on,line AB
4,6,full_text + noisy_diagram[bg_change],OK,∠A,has_measure,36_deg
,,,,,,
7,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
7,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
7,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
7,6,full_text + noisy_diagram[bg_change],OK,D,is_a,point
7,6,full_text + noisy_diagram[bg_change],OK,E,is_a,point
7,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
7,6,full_text + noisy_diagram[bg_change],OK,AC,is_a,segment
7,6,full_text + noisy_diagram[bg_change],OK,AD,is_a,segment
7,6,full_text + noisy_diagram[bg_change],OK,AE,is_a,segment
7,6,full_text + noisy_diagram[bg_change],OK,∠B,is_a,angle
7,6,full_text + noisy_diagram[bg_change],OK,∠C,is_a,angle
7,6,full_text + noisy_diagram[bg_change],OK,∠DAC,is_a,angle
7,6,full_text + noisy_diagram[bg_change],OK,∠EAC,is_a,angle
7,6,full_text + noisy_diagram[bg_change],OK,∠B,has_measure,70_deg
7,6,full_text + noisy_diagram[bg_change],OK,∠C,has_measure,30_deg
7,6,full_text + noisy_diagram[bg_change],OK,∠DAC,has_measure,35_deg
7,6,full_text + noisy_diagram[bg_change],OK,Triangle ABC,is_congruent_to,Triangle ADE
7,6,full_text + noisy_diagram[bg_change],OK,A,is_a,common_vertex
,,,,,,
8,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
8,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
8,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
8,6,full_text + noisy_diagram[bg_change],OK,D,is_a,point
8,6,full_text + noisy_diagram[bg_change],OK,E,is_a,point
8,6,full_text + noisy_diagram[bg_change],OK,F,is_a,point
8,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
8,6,full_text + noisy_diagram[bg_change],OK,BC,is_a,segment
8,6,full_text + noisy_diagram[bg_change],OK,DEF,is_a,triangle
8,6,full_text + noisy_diagram[bg_change],OK,ABC,is_a,triangle
8,6,full_text + noisy_diagram[bg_change],OK,Triangle ABC,is_congruent_to,Triangle DEF
8,6,full_text + noisy_diagram[bg_change],OK,A,corresponds_to,D
8,6,full_text + noisy_diagram[bg_change],OK,B,corresponds_to,E
8,6,full_text + noisy_diagram[bg_change],OK,BC,has_measure,5.0_units
8,6,full_text + noisy_diagram[bg_change],OK,BF,has_measure,7.0_units
8,6,full_text + noisy_diagram[bg_change],OK,B,lies_on,BF
8,6,full_text + noisy_diagram[bg_change],OK,E,lies_on,BF
8,6,full_text + noisy_diagram[bg_change],OK,C,lies_on,BF
8,6,full_text + noisy_diagram[bg_change],OK,BE,has_measure,5.0_units
8,6,full_text + noisy_diagram[bg_change],OK,CF,has_measure,7.0_units
,,,,,,
9,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
9,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
9,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
9,6,full_text + noisy_diagram[bg_change],OK,D,is_a,point
9,6,full_text + noisy_diagram[bg_change],OK,E,is_a,point
9,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
9,6,full_text + noisy_diagram[bg_change],OK,AC,is_a,segment
9,6,full_text + noisy_diagram[bg_change],OK,BC,is_a,segment
9,6,full_text + noisy_diagram[bg_change],OK,AD,is_a,segment
9,6,full_text + noisy_diagram[bg_change],OK,DE,is_a,segment
9,6,full_text + noisy_diagram[bg_change],OK,∠C,is_a,angle
9,6,full_text + noisy_diagram[bg_change],OK,∠CAB,is_a,angle
9,6,full_text + noisy_diagram[bg_change],OK,AB,has_measure,6.0_units
9,6,full_text + noisy_diagram[bg_change],OK,AC,has_measure,?
9,6,full_text + noisy_diagram[bg_change],OK,BC,has_measure,?
9,6,full_text + noisy_diagram[bg_change],OK,AD,has_measure,?
9,6,full_text + noisy_diagram[bg_change],OK,DE,has_measure,?
9,6,full_text + noisy_diagram[bg_change],OK,∠C,has_measure,90_deg
9,6,full_text + noisy_diagram[bg_change],OK,AC,is_equal_to,BC
9,6,full_text + noisy_diagram[bg_change],OK,AD,is_a,"bisector_of, ∠CAB"
9,6,full_text + noisy_diagram[bg_change],OK,DE,is_perpendicular_to,AB
,,,,,,
10,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
10,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
10,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
10,6,full_text + noisy_diagram[bg_change],OK,D,is_a,point
10,6,full_text + noisy_diagram[bg_change],OK,E,is_a,point
10,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
10,6,full_text + noisy_diagram[bg_change],OK,AC,is_a,segment
10,6,full_text + noisy_diagram[bg_change],OK,BC,is_a,segment
10,6,full_text + noisy_diagram[bg_change],OK,AE,is_a,segment
10,6,full_text + noisy_diagram[bg_change],OK,AD,is_a,segment
10,6,full_text + noisy_diagram[bg_change],OK,DE,is_a,segment
10,6,full_text + noisy_diagram[bg_change],OK,∠A,is_a,angle
10,6,full_text + noisy_diagram[bg_change],OK,∠BDC,is_a,angle
10,6,full_text + noisy_diagram[bg_change],OK,AB,has_measure,?
10,6,full_text + noisy_diagram[bg_change],OK,AC,has_measure,?
10,6,full_text + noisy_diagram[bg_change],OK,AB,equal_to,AC
10,6,full_text + noisy_diagram[bg_change],OK,∠A,has_measure,36_deg
10,6,full_text + noisy_diagram[bg_change],OK,DE,perpendicular_to,BC
10,6,full_text + noisy_diagram[bg_change],OK,ED,intersects,AC
10,6,full_text + noisy_diagram[bg_change],OK,ED,intersects,AB
10,6,full_text + noisy_diagram[bg_change],OK,ED,lies_on,AB
,,,,,,
11,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
11,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
11,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
11,6,full_text + noisy_diagram[bg_change],OK,D,is_a,point
11,6,full_text + noisy_diagram[bg_change],OK,E,is_a,point
11,6,full_text + noisy_diagram[bg_change],OK,F,is_a,point
11,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
11,6,full_text + noisy_diagram[bg_change],OK,BC,is_a,segment
11,6,full_text + noisy_diagram[bg_change],OK,AC,is_a,segment
11,6,full_text + noisy_diagram[bg_change],OK,AD,is_a,segment
11,6,full_text + noisy_diagram[bg_change],OK,AE,is_a,segment
11,6,full_text + noisy_diagram[bg_change],OK,∠ACD,has_measure,36_deg
11,6,full_text + noisy_diagram[bg_change],OK,∠EAD,has_measure,60_deg
11,6,full_text + noisy_diagram[bg_change],OK,ABC,is_a,triangle
11,6,full_text + noisy_diagram[bg_change],OK,AED,is_a,triangle
11,6,full_text + noisy_diagram[bg_change],OK,AD,intersects,BC
,,,,,,
14,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
14,6,full_text + noisy_diagram[bg_change],OK,O,is_a,point
14,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
14,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
14,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
14,6,full_text + noisy_diagram[bg_change],OK,AC,is_a,segment
14,6,full_text + noisy_diagram[bg_change],OK,BC,is_a,segment
14,6,full_text + noisy_diagram[bg_change],OK,∠OAB,is_a,angle
14,6,full_text + noisy_diagram[bg_change],OK,∠OAB,has_measure,35_deg
14,6,full_text + noisy_diagram[bg_change],OK,O,center_of,circle
14,6,full_text + noisy_diagram[bg_change],OK,A,lies_on,circle
14,6,full_text + noisy_diagram[bg_change],OK,B,lies_on,circle
14,6,full_text + noisy_diagram[bg_change],OK,C,lies_on,circle
,,,,,,
16,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
16,6,full_text + noisy_diagram[bg_change],OK,O,is_a,point
16,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
16,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
16,6,full_text + noisy_diagram[bg_change],OK,OB,is_a,segment
16,6,full_text + noisy_diagram[bg_change],OK,OC,is_a,segment
16,6,full_text + noisy_diagram[bg_change],OK,OAB,is_a,angle
16,6,full_text + noisy_diagram[bg_change],OK,∠BOC,is_a,angle
16,6,full_text + noisy_diagram[bg_change],OK,∠BOC,has_measure,50_deg
16,6,full_text + noisy_diagram[bg_change],OK,AC,is_a,chord
16,6,full_text + noisy_diagram[bg_change],OK,AC,parallel_to,OB
,,,,,,
17,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
17,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
17,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
17,6,full_text + noisy_diagram[bg_change],OK,D,is_a,point
17,6,full_text + noisy_diagram[bg_change],OK,O,is_a,point
17,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
17,6,full_text + noisy_diagram[bg_change],OK,BC,is_a,segment
17,6,full_text + noisy_diagram[bg_change],OK,CD,is_a,segment
17,6,full_text + noisy_diagram[bg_change],OK,DA,is_a,segment
17,6,full_text + noisy_diagram[bg_change],OK,AC,is_a,segment
17,6,full_text + noisy_diagram[bg_change],OK,BD,is_a,segment
17,6,full_text + noisy_diagram[bg_change],OK,∠DAC,has_measure,42_deg
17,6,full_text + noisy_diagram[bg_change],OK,∠CBD,has_measure,23_deg
17,6,full_text + noisy_diagram[bg_change],OK,ABCD,is_a,parallelogram
17,6,full_text + noisy_diagram[bg_change],OK,AC,intersects,BD
17,6,full_text + noisy_diagram[bg_change],OK,AC,intersects,"BD, at, O"
,,,,,,
20,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
20,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
20,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
20,6,full_text + noisy_diagram[bg_change],OK,D,is_a,point
20,6,full_text + noisy_diagram[bg_change],OK,O,is_a,point
20,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
20,6,full_text + noisy_diagram[bg_change],OK,AC,is_a,segment
20,6,full_text + noisy_diagram[bg_change],OK,BC,is_a,segment
20,6,full_text + noisy_diagram[bg_change],OK,CD,is_a,segment
20,6,full_text + noisy_diagram[bg_change],OK,OD,is_a,segment
20,6,full_text + noisy_diagram[bg_change],OK,AB,diameter_of,O
20,6,full_text + noisy_diagram[bg_change],OK,∠DOB,is_a,angle
20,6,full_text + noisy_diagram[bg_change],OK,∠DOB,has_measure,140_deg
,,,,,,
22,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
22,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
22,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
22,6,full_text + noisy_diagram[bg_change],OK,D,is_a,point
22,6,full_text + noisy_diagram[bg_change],OK,M,is_a,point
22,6,full_text + noisy_diagram[bg_change],OK,N,is_a,point
22,6,full_text + noisy_diagram[bg_change],OK,O,is_a,point
22,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
22,6,full_text + noisy_diagram[bg_change],OK,CD,is_a,segment
22,6,full_text + noisy_diagram[bg_change],OK,AM,is_a,segment
22,6,full_text + noisy_diagram[bg_change],OK,CN,is_a,segment
22,6,full_text + noisy_diagram[bg_change],OK,MN,is_a,segment
22,6,full_text + noisy_diagram[bg_change],OK,AC,is_a,segment
22,6,full_text + noisy_diagram[bg_change],OK,∠DAC,has_measure,28_deg
22,6,full_text + noisy_diagram[bg_change],OK,M,lies_on,AB
22,6,full_text + noisy_diagram[bg_change],OK,N,lies_on,CD
22,6,full_text + noisy_diagram[bg_change],OK,AM,has_measure,CN
22,6,full_text + noisy_diagram[bg_change],OK,MN,intersects,AC
22,6,full_text + noisy_diagram[bg_change],OK,MN,intersects,BO
22,6,full_text + noisy_diagram[bg_change],OK,O,is_a,intersection of MN and AC
,,,,,,
25,6,full_text + noisy_diagram[bg_change],OK,A,B,"C, E, F"
25,6,full_text + noisy_diagram[bg_change],OK,AB,AC,"BC, EF"
25,6,full_text + noisy_diagram[bg_change],OK,∠BAF,∠BAC,"∠ABC, ∠ACB"
25,6,full_text + noisy_diagram[bg_change],OK,B,is_a,point
25,6,full_text + noisy_diagram[bg_change],OK,C,is_a,point
25,6,full_text + noisy_diagram[bg_change],OK,A,is_a,point
25,6,full_text + noisy_diagram[bg_change],OK,E,is_a,point
25,6,full_text + noisy_diagram[bg_change],OK,F,is_a,point
25,6,full_text + noisy_diagram[bg_change],OK,EF,is_a,line
25,6,full_text + noisy_diagram[bg_change],OK,BC,is_a,line
25,6,full_text + noisy_diagram[bg_change],OK,AB,is_a,segment
25,6,full_text + noisy_diagram[bg_change],OK,AC,is_a,segment
25,6,full_text + noisy_diagram[bg_change],OK,∠ABC,is_a,angle
25,6,full_text + noisy_diagram[bg_change],OK,EF,parallel_to,BC
25,6,full_text + noisy_diagram[bg_change],OK,∠ABC,has_measure,50_deg
25,6,full_text + noisy_diagram[bg_change],OK,AC,bisects,∠BAF
25,6,full_text + noisy_diagram[bg_change],OK,AC,intersects,∠BAF
25,6,full_text + noisy_diagram[bg_change],OK,AC,has_property,bisector_of_∠BAF
