problem_index,case_id,case_label,status,subject,predicate,object
1,16,half_text + noisy_half_diagram[bg_change],OK,A,is_a,point
1,16,half_text + noisy_half_diagram[bg_change],OK,A,has_measure,80_deg
1,16,half_text + noisy_half_diagram[bg_change],OK,B,is_a,point
1,16,half_text + noisy_half_diagram[bg_change],OK,C,is_a,point
1,16,half_text + noisy_half_diagram[bg_change],OK,D,is_a,point
1,16,half_text + noisy_half_diagram[bg_change],OK,E,is_a,point
1,16,half_text + noisy_half_diagram[bg_change],OK,AB,is_a,segment
1,16,half_text + noisy_half_diagram[bg_change],OK,AC,is_a,segment
1,16,half_text + noisy_half_diagram[bg_change],OK,BC,is_a,segment
1,16,half_text + noisy_half_diagram[bg_change],OK,DE,is_a,segment
1,16,half_text + noisy_half_diagram[bg_change],OK,∠A,is_a,angle
1,16,half_text + noisy_half_diagram[bg_change],OK,∠ABC,is_a,angle
1,16,half_text + noisy_half_diagram[bg_change],OK,∠ACB,is_a,angle
1,16,half_text + noisy_half_diagram[bg_change],OK,∠CED,is_a,angle
1,16,half_text + noisy_half_diagram[bg_change],OK,∠A,has_measure,80_deg
1,16,half_text + noisy_half_diagram[bg_change],OK,∠B,has_measure,60_deg
1,16,half_text + noisy_half_diagram[bg_change],OK,DE,parallel_to,BC
1,16,half_text + noisy_half_diagram[bg_change],OK,D,lies_on,AB
1,16,half_text + noisy_half_diagram[bg_change],OK,E,lies_on,AC
,,,,,,
2,16,half_text + noisy_half_diagram[bg_change],OK,A,is_a,point
2,16,half_text + noisy_half_diagram[bg_change],OK,B,is_a,point
2,16,half_text + noisy_half_diagram[bg_change],OK,C,is_a,point
2,16,half_text + noisy_half_diagram[bg_change],OK,D,is_a,point
2,16,half_text + noisy_half_diagram[bg_change],OK,E,is_a,point
2,16,half_text + noisy_half_diagram[bg_change],OK,F,is_a,point
2,16,half_text + noisy_half_diagram[bg_change],OK,G,is_a,point
2,16,half_text + noisy_half_diagram[bg_change],OK,AB,is_a,segment
2,16,half_text + noisy_half_diagram[bg_change],OK,CD,is_a,segment
2,16,half_text + noisy_half_diagram[bg_change],OK,EF,is_a,segment
2,16,half_text + noisy_half_diagram[bg_change],OK,EG,is_a,segment
2,16,half_text + noisy_half_diagram[bg_change],OK,AB,parallel_to,CD
2,16,half_text + noisy_half_diagram[bg_change],OK,EF,intersects,AB
2,16,half_text + noisy_half_diagram[bg_change],OK,EF,intersects,CD
2,16,half_text + noisy_half_diagram[bg_change],OK,EG,intersects,CD
2,16,half_text + noisy_half_diagram[bg_change],OK,∠EFG,has_measure,50_deg
2,16,half_text + noisy_half_diagram[bg_change],OK,EG,bisects,∠BEF
2,16,half_text + noisy_half_diagram[bg_change],OK,∠EGF,is_a,angle
,,,,,,
3,16,half_text + noisy_half_diagram[bg_change],OK,A,is_a,point
3,16,half_text + noisy_half_diagram[bg_change],OK,B,is_a,point
3,16,half_text + noisy_half_diagram[bg_change],OK,C,is_a,point
3,16,half_text + noisy_half_diagram[bg_change],OK,D,is_a,point
3,16,half_text + noisy_half_diagram[bg_change],OK,AB,is_a,segment
3,16,half_text + noisy_half_diagram[bg_change],OK,BC,is_a,segment
3,16,half_text + noisy_half_diagram[bg_change],OK,BD,is_a,segment
3,16,half_text + noisy_half_diagram[bg_change],OK,CD,is_a,segment
3,16,half_text + noisy_half_diagram[bg_change],OK,∠ABC,has_measure,70_deg
3,16,half_text + noisy_half_diagram[bg_change],OK,BD,intersects,AC
3,16,half_text + noisy_half_diagram[bg_change],OK,BD,bisects,∠ABC
3,16,half_text + noisy_half_diagram[bg_change],OK,CD,parallel_to,AB
3,16,half_text + noisy_half_diagram[bg_change],OK,?,lies_on,BC
3,16,half_text + noisy_half_diagram[bg_change],OK,?,lies_on,BA
,,,,,,
4,16,half_text + noisy_half_diagram[bg_change],OK,AO,intersects,circle O
4,16,half_text + noisy_half_diagram[bg_change],OK,AO,intersects,C
4,16,half_text + noisy_half_diagram[bg_change],OK,AB,is_a,segment
4,16,half_text + noisy_half_diagram[bg_change],OK,AB,tangent_to,circle O
4,16,half_text + noisy_half_diagram[bg_change],OK,B,is_a,point
4,16,half_text + noisy_half_diagram[bg_change],OK,O,is_a,point
4,16,half_text + noisy_half_diagram[bg_change],OK,∠A,has_measure,36_deg
4,16,half_text + noisy_half_diagram[bg_change],OK,OC,is_a,segment
4,16,half_text + noisy_half_diagram[bg_change],OK,C,lies_on,circle O
4,16,half_text + noisy_half_diagram[bg_change],OK,AO,is_a,line
,,,,,,
7,16,half_text + noisy_half_diagram[bg_change],OK,A,is_a,point
7,16,half_text + noisy_half_diagram[bg_change],OK,B,is_a,point
7,16,half_text + noisy_half_diagram[bg_change],OK,C,is_a,point
7,16,half_text + noisy_half_diagram[bg_change],OK,D,is_a,point
7,16,half_text + noisy_half_diagram[bg_change],OK,E,is_a,point
7,16,half_text + noisy_half_diagram[bg_change],OK,ABC,is_a,triangle
7,16,half_text + noisy_half_diagram[bg_change],OK,ADE,is_a,triangle
7,16,half_text + noisy_half_diagram[bg_change],OK,A,lies_on,AB
7,16,half_text + noisy_half_diagram[bg_change],OK,A,lies_on,AC
7,16,half_text + noisy_half_diagram[bg_change],OK,A,lies_on,AD
7,16,half_text + noisy_half_diagram[bg_change],OK,A,lies_on,AE
7,16,half_text + noisy_half_diagram[bg_change],OK,B,lies_on,AB
7,16,half_text + noisy_half_diagram[bg_change],OK,C,lies_on,AC
7,16,half_text + noisy_half_diagram[bg_change],OK,D,lies_on,AD
7,16,half_text + noisy_half_diagram[bg_change],OK,E,lies_on,AE
7,16,half_text + noisy_half_diagram[bg_change],OK,∠B,has_measure,70_deg
7,16,half_text + noisy_half_diagram[bg_change],OK,∠C,has_measure,30_deg
7,16,half_text + noisy_half_diagram[bg_change],OK,∠ADC,has_measure,30_deg
7,16,half_text + noisy_half_diagram[bg_change],OK,∠BAD,has_measure,35_deg
7,16,half_text + noisy_half_diagram[bg_change],OK,ABC,congruent_to,ADE
,,,,,,
8,16,half_text + noisy_half_diagram[bg_change],OK,A,is_a,point
8,16,half_text + noisy_half_diagram[bg_change],OK,B,is_a,point
8,16,half_text + noisy_half_diagram[bg_change],OK,C,is_a,point
8,16,half_text + noisy_half_diagram[bg_change],OK,D,is_a,point
8,16,half_text + noisy_half_diagram[bg_change],OK,E,is_a,point
8,16,half_text + noisy_half_diagram[bg_change],OK,F,is_a,point
8,16,half_text + noisy_half_diagram[bg_change],OK,AB,is_a,segment
8,16,half_text + noisy_half_diagram[bg_change],OK,BC,is_a,segment
8,16,half_text + noisy_half_diagram[bg_change],OK,AC,is_a,segment
8,16,half_text + noisy_half_diagram[bg_change],OK,DE,is_a,segment
8,16,half_text + noisy_half_diagram[bg_change],OK,EF,is_a,segment
8,16,half_text + noisy_half_diagram[bg_change],OK,DF,is_a,segment
8,16,half_text + noisy_half_diagram[bg_change],OK,Triangle ABC,is_a,triangle
