Per-problem table:
Problem_Index   | APS questions | Answered | Correct | Accuracy          
---------------------------------------------------------------------------
1               | 5             | 3        | 3       | 3/5 = 60.00%
2               | 6             | 3        | 2       | 2/6 = 33.33%
3               | 4             | 3        | 3       | 3/4 = 75.00%
4               | 6             | 4        | 4       | 4/6 = 66.67%
7               | 4             | 4        | 3       | 3/4 = 75.00%
8               | 3             | 2        | 2       | 2/3 = 66.67%
9               | 7             | 5        | 5       | 5/7 = 71.43%
10              | 5             | 3        | 2       | 2/5 = 40.00%
11              | 4             | 1        | 1       | 1/4 = 25.00%
14              | 5             | 5        | 5       | 5/5 = 100.00%
16              | 4             | 2        | 1       | 1/4 = 25.00%
17              | 4             | 3        | 3       | 3/4 = 75.00%
20              | 3             | 2        | 2       | 2/3 = 66.67%
22              | 5             | 4        | 4       | 4/5 = 80.00%
25              | 3             | 2        | 2       | 2/3 = 66.67%
26              | 5             | 3        | 1       | 1/5 = 20.00%
29              | 4             | 1        | 1       | 1/4 = 25.00%
30              | 2             | 2        | 2       | 2/2 = 100.00%
32              | 6             | 5        | 2       | 2/6 = 33.33%
34              | 5             | 3        | 2       | 2/5 = 40.00%
36              | 4             | 2        | 0       | 0/4 = 0.00%
37              | 4             | 4        | 2       | 2/4 = 50.00%
38              | 3             | 3        | 2       | 2/3 = 66.67%
40              | 3             | 2        | 2       | 2/3 = 66.67%
43              | 4             | 4        | 4       | 4/4 = 100.00%
44              | 4             | 1        | 1       | 1/4 = 25.00%
45              | 2             | 2        | 2       | 2/2 = 100.00%
46              | 3             | 2        | 1       | 1/3 = 33.33%
48              | 5             | 5        | 5       | 5/5 = 100.00%
49              | 5             | 3        | 3       | 3/5 = 60.00%
50              | 4             | 4        | 4       | 4/4 = 100.00%
53              | 5             | 4        | 2       | 2/5 = 40.00%
55              | 5             | 4        | 4       | 4/5 = 80.00%
56              | 5             | 4        | 2       | 2/5 = 40.00%
57              | 3             | 2        | 2       | 2/3 = 66.67%
58              | 4             | 3        | 1       | 1/4 = 25.00%
59              | 3             | 2        | 2       | 2/3 = 66.67%
60              | 3             | 2        | 0       | 0/3 = 0.00%
64              | 4             | 3        | 3       | 3/4 = 75.00%
72              | 5             | 5        | 3       | 3/5 = 60.00%
73              | 3             | 3        | 3       | 3/3 = 100.00%
78              | 3             | 3        | 2       | 2/3 = 66.67%
79              | 5             | 2        | 2       | 2/5 = 40.00%
81              | 4             | 3        | 2       | 2/4 = 50.00%
84              | 5             | 5        | 1       | 1/5 = 20.00%
86              | 4             | 4        | 4       | 4/4 = 100.00%
88              | 5             | 2        | 2       | 2/5 = 40.00%
95              | 5             | 2        | 1       | 1/5 = 20.00%
99              | 8             | 5        | 3       | 3/8 = 37.50%
108             | 4             | 3        | 0       | 0/4 = 0.00%
109             | 3             | 1        | 0       | 0/3 = 0.00%
112             | 3             | 3        | 2       | 2/3 = 66.67%
114             | 6             | 4        | 4       | 4/6 = 66.67%
115             | 2             | 1        | 1       | 1/2 = 50.00%
117             | 3             | 2        | 2       | 2/3 = 66.67%
119             | 4             | 3        | 1       | 1/4 = 25.00%
120             | 3             | 3        | 1       | 1/3 = 33.33%
123             | 4             | 4        | 4       | 4/4 = 100.00%
128             | 4             | 4        | 3       | 3/4 = 75.00%
132             | 6             | 5        | 5       | 5/6 = 83.33%
133             | 9             | 3        | 3       | 3/9 = 33.33%
149             | 6             | 5        | 3       | 3/6 = 50.00%
150             | 6             | 3        | 3       | 3/6 = 50.00%
151             | 3             | 2        | 2       | 2/3 = 66.67%
152             | 3             | 3        | 3       | 3/3 = 100.00%
153             | 6             | 1        | 1       | 1/6 = 16.67%
157             | 3             | 3        | 3       | 3/3 = 100.00%
165             | 4             | 4        | 4       | 4/4 = 100.00%
198             | 3             | 2        | 2       | 2/3 = 66.67%
207             | 3             | 0        | 0       | 0/3 = 0.00%
210             | 4             | 3        | 3       | 3/4 = 75.00%
211             | 6             | 1        | 1       | 1/6 = 16.67%
223             | 3             | 3        | 0       | 0/3 = 0.00%
239             | 6             | 3        | 3       | 3/6 = 50.00%
243             | 4             | 3        | 3       | 3/4 = 75.00%
257             | 6             | 6        | 6       | 6/6 = 100.00%
264             | 6             | 4        | 3       | 3/6 = 50.00%
281             | 4             | 4        | 4       | 4/4 = 100.00%
327             | 4             | 2        | 0       | 0/4 = 0.00%
348             | 2             | 2        | 2       | 2/2 = 100.00%
364             | 3             | 2        | 1       | 1/3 = 33.33%
365             | 2             | 0        | 0       | 0/2 = 0.00%
420             | 3             | 2        | 2       | 2/3 = 66.67%
432             | 4             | 0        | 0       | 0/4 = 0.00%
438             | 6             | 6        | 5       | 5/6 = 83.33%
441             | 3             | 0        | 0       | 0/3 = 0.00%
447             | 4             | 2        | 1       | 1/4 = 25.00%
449             | 2             | 0        | 0       | 0/2 = 0.00%
457             | 3             | 1        | 1       | 1/3 = 33.33%
472             | 4             | 0        | 0       | 0/4 = 0.00%
---------------------------------------------------------------------------
TOTAL           | 377           | 253      | 197     | 197/377 = 52.25%
