problem_index,case_id,case_label,status,subject,predicate,object
1,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
1,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
1,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
1,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
1,9,full_text + noisy_diagram[irr_objects],OK,E,is_a,point
1,9,full_text + noisy_diagram[irr_objects],OK,A,lies_on,AB
1,9,full_text + noisy_diagram[irr_objects],OK,B,lies_on,AB
1,9,full_text + noisy_diagram[irr_objects],OK,D,lies_on,AB
1,9,full_text + noisy_diagram[irr_objects],OK,E,lies_on,AC
1,9,full_text + noisy_diagram[irr_objects],OK,C,lies_on,AC
1,9,full_text + noisy_diagram[irr_objects],OK,DE,is_a,segment
1,9,full_text + noisy_diagram[irr_objects],OK,BC,is_a,segment
1,9,full_text + noisy_diagram[irr_objects],OK,DE,parallel_to,BC
1,9,full_text + noisy_diagram[irr_objects],OK,∠A,is_a,angle
1,9,full_text + noisy_diagram[irr_objects],OK,∠B,is_a,angle
1,9,full_text + noisy_diagram[irr_objects],OK,∠A,has_measure,80_deg
1,9,full_text + noisy_diagram[irr_objects],OK,∠B,has_measure,60_deg
,,,,,,
2,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,E,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,F,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,G,is_a,point
2,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
2,9,full_text + noisy_diagram[irr_objects],OK,CD,is_a,segment
2,9,full_text + noisy_diagram[irr_objects],OK,EF,is_a,segment
2,9,full_text + noisy_diagram[irr_objects],OK,EG,is_a,segment
2,9,full_text + noisy_diagram[irr_objects],OK,FG,is_a,segment
2,9,full_text + noisy_diagram[irr_objects],OK,AB,parallel_to,CD
2,9,full_text + noisy_diagram[irr_objects],OK,EF,intersects,AB
2,9,full_text + noisy_diagram[irr_objects],OK,EF,intersects,CD
2,9,full_text + noisy_diagram[irr_objects],OK,EG,intersects,CD
2,9,full_text + noisy_diagram[irr_objects],OK,∠EFG,is_a,angle
2,9,full_text + noisy_diagram[irr_objects],OK,∠EFG,has_measure,50_deg
2,9,full_text + noisy_diagram[irr_objects],OK,EG,lies_on,line_EF
2,9,full_text + noisy_diagram[irr_objects],OK,EF,connects,"E, F"
2,9,full_text + noisy_diagram[irr_objects],OK,EG,connects,"E, G"
,,,,,,
3,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
3,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
3,9,full_text + noisy_diagram[irr_objects],OK,BC,is_a,segment
3,9,full_text + noisy_diagram[irr_objects],OK,BA,is_a,segment
3,9,full_text + noisy_diagram[irr_objects],OK,BD,is_a,segment
3,9,full_text + noisy_diagram[irr_objects],OK,CD,is_a,segment
3,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
3,9,full_text + noisy_diagram[irr_objects],OK,BC,intersects,BA
3,9,full_text + noisy_diagram[irr_objects],OK,BD,intersects,CD
3,9,full_text + noisy_diagram[irr_objects],OK,BA,intersects,BD
3,9,full_text + noisy_diagram[irr_objects],OK,CD,parallel_to,AB
3,9,full_text + noisy_diagram[irr_objects],OK,BD,bisects,∠ABC
3,9,full_text + noisy_diagram[irr_objects],OK,C,lies_on,BC
3,9,full_text + noisy_diagram[irr_objects],OK,B,lies_on,BC
3,9,full_text + noisy_diagram[irr_objects],OK,B,lies_on,BA
3,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point)
3,9,full_text + noisy_diagram[irr_objects],OK,15.BCD,has_measure,70_deg)
,,,,,,
4,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
4,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
4,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
4,9,full_text + noisy_diagram[irr_objects],OK,O,is_a,point
4,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
4,9,full_text + noisy_diagram[irr_objects],OK,AO,is_a,segment
4,9,full_text + noisy_diagram[irr_objects],OK,BC,is_a,segment
4,9,full_text + noisy_diagram[irr_objects],OK,∠A,is_a,angle
4,9,full_text + noisy_diagram[irr_objects],OK,∠C,is_a,angle
4,9,full_text + noisy_diagram[irr_objects],OK,∠OCB,is_a,angle
4,9,full_text + noisy_diagram[irr_objects],OK,AB,tangent_to,circle O
4,9,full_text + noisy_diagram[irr_objects],OK,B,lies_on,circle O
4,9,full_text + noisy_diagram[irr_objects],OK,AO,intersects,circle O
4,9,full_text + noisy_diagram[irr_objects],OK,AO,intersects,circle O at C
4,9,full_text + noisy_diagram[irr_objects],OK,AB,connects,"A, B"
4,9,full_text + noisy_diagram[irr_objects],OK,AO,connects,"A, O"
4,9,full_text + noisy_diagram[irr_objects],OK,BC,connects,"B, C"
4,9,full_text + noisy_diagram[irr_objects],OK,∠A,has_measure,36_deg
4,9,full_text + noisy_diagram[irr_objects],OK,∠C,has_measure,?
4,9,full_text + noisy_diagram[irr_objects],OK,O,center_of,circle O
4,9,full_text + noisy_diagram[irr_objects],OK,OB,is_a,"radius_of, circle O"
,,,,,,
7,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
7,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
7,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
7,9,full_text + noisy_diagram[irr_objects],OK,E,is_a,point
7,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
7,9,full_text + noisy_diagram[irr_objects],OK,∠B,is_a,angle
7,9,full_text + noisy_diagram[irr_objects],OK,∠C,is_a,angle
7,9,full_text + noisy_diagram[irr_objects],OK,∠DAC,is_a,angle
7,9,full_text + noisy_diagram[irr_objects],OK,∠B,has_measure,70_deg
7,9,full_text + noisy_diagram[irr_objects],OK,∠C,has_measure,30_deg
7,9,full_text + noisy_diagram[irr_objects],OK,∠DAC,has_measure,35_deg
7,9,full_text + noisy_diagram[irr_objects],OK,Triangle ABC,is_a,triangle
7,9,full_text + noisy_diagram[irr_objects],OK,Triangle ADE,is_a,triangle
7,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,"common_vertex_of, Triangle ABC and Triangle ADE"
7,9,full_text + noisy_diagram[irr_objects],OK,Triangle ABC,is_congruent_to,Triangle ADE
7,9,full_text + noisy_diagram[irr_objects],OK,A,lies_on,Triangle ABC
7,9,full_text + noisy_diagram[irr_objects],OK,A,lies_on,Triangle ADE
,,,,,,
8,9,full_text + noisy_diagram[irr_objects],OK,A,is_a,point
8,9,full_text + noisy_diagram[irr_objects],OK,B,is_a,point
8,9,full_text + noisy_diagram[irr_objects],OK,C,is_a,point
8,9,full_text + noisy_diagram[irr_objects],OK,D,is_a,point
8,9,full_text + noisy_diagram[irr_objects],OK,E,is_a,point
8,9,full_text + noisy_diagram[irr_objects],OK,F,is_a,point
8,9,full_text + noisy_diagram[irr_objects],OK,AB,is_a,segment
8,9,full_text + noisy_diagram[irr_objects],OK,BC,is_a,segment
