problem_index,case_id,case_label,status,subject,predicate,object
1,4,noisy_text[sentence] + full_diagram,OK,A,is_a,point
1,4,noisy_text[sentence] + full_diagram,OK,B,is_a,point
1,4,noisy_text[sentence] + full_diagram,OK,C,is_a,point
1,4,noisy_text[sentence] + full_diagram,OK,ABC,is_a,triangle
1,4,noisy_text[sentence] + full_diagram,OK,A,is_a,angle
1,4,noisy_text[sentence] + full_diagram,OK,B,is_a,angle
1,4,noisy_text[sentence] + full_diagram,OK,C,is_a,angle
1,4,noisy_text[sentence] + full_diagram,OK,A,has_measure,80_deg
1,4,noisy_text[sentence] + full_diagram,OK,B,has_measure,60_deg
1,4,noisy_text[sentence] + full_diagram,OK,D,is_a,point
1,4,noisy_text[sentence] + full_diagram,OK,E,is_a,point
1,4,noisy_text[sentence] + full_diagram,OK,D,lies_on,AB
1,4,noisy_text[sentence] + full_diagram,OK,E,lies_on,AC
1,4,noisy_text[sentence] + full_diagram,OK,DE,is_a,segment
1,4,noisy_text[sentence] + full_diagram,OK,DE,parallel_to,BC
1,4,noisy_text[sentence] + full_diagram,OK,Jill,went,shopping
1,4,noisy_text[sentence] + full_diagram,OK,door,is_a,object
1,4,noisy_text[sentence] + full_diagram,OK,door,please,shut
,,,,,,
2,4,noisy_text[sentence] + full_diagram,OK,A,is_a,point
2,4,noisy_text[sentence] + full_diagram,OK,B,is_a,point
2,4,noisy_text[sentence] + full_diagram,OK,C,is_a,point
2,4,noisy_text[sentence] + full_diagram,OK,D,is_a,point
2,4,noisy_text[sentence] + full_diagram,OK,E,is_a,point
2,4,noisy_text[sentence] + full_diagram,OK,F,is_a,point
2,4,noisy_text[sentence] + full_diagram,OK,G,is_a,point
2,4,noisy_text[sentence] + full_diagram,OK,AB,is_a,segment
2,4,noisy_text[sentence] + full_diagram,OK,CD,is_a,segment
2,4,noisy_text[sentence] + full_diagram,OK,EF,is_a,segment
2,4,noisy_text[sentence] + full_diagram,OK,EG,is_a,segment
2,4,noisy_text[sentence] + full_diagram,OK,∠BEF,is_a,angle
2,4,noisy_text[sentence] + full_diagram,OK,∠EGF,is_a,angle
2,4,noisy_text[sentence] + full_diagram,OK,AB,parallel_to,CD
2,4,noisy_text[sentence] + full_diagram,OK,EF,intersects,AB
2,4,noisy_text[sentence] + full_diagram,OK,EF,intersects,CD
2,4,noisy_text[sentence] + full_diagram,OK,EG,intersects,CD
2,4,noisy_text[sentence] + full_diagram,OK,EG,bisects,∠BEF
2,4,noisy_text[sentence] + full_diagram,OK,∠BEF,has_measure,50_deg
2,4,noisy_text[sentence] + full_diagram,OK,∠EGF,has_measure,?
,,,,,,
3,4,noisy_text[sentence] + full_diagram,OK,BC,intersects,BA
3,4,noisy_text[sentence] + full_diagram,OK,BC,intersects,"BA, at, B"
3,4,noisy_text[sentence] + full_diagram,OK,BD,bisects,∠ABC
3,4,noisy_text[sentence] + full_diagram,OK,CD,parallel_to,AB
3,4,noisy_text[sentence] + full_diagram,OK,∠BCD,has_measure,70_deg
3,4,noisy_text[sentence] + full_diagram,OK,?,is_a,query_target
,,,,,,
4,4,noisy_text[sentence] + full_diagram,OK,AB,is_a,segment
4,4,noisy_text[sentence] + full_diagram,OK,AB,tangent_to,circle_O
4,4,noisy_text[sentence] + full_diagram,OK,AB,intersects,circle_O
4,4,noisy_text[sentence] + full_diagram,OK,AB,intersects,"circle_O, at, point_B"
4,4,noisy_text[sentence] + full_diagram,OK,O,is_a,point
4,4,noisy_text[sentence] + full_diagram,OK,A,is_a,point
