problem_index,ars_id,question,answer,reasoning,triples_used,triples_count,unique_triples_count,which_triples_used
1,Q1,What is the measure of angle A in triangle ABC?,80_deg,Triple [T11] states that angle A has a measure of 80_deg.,[11],1,1,T11
1,Q2,What is the measure of angle B in triangle ABC?,,The perception triples do not provide information about the measure of angle B.,[],0,0,
1,Q3,What is the relationship between line DE and line BC?,parallel,Triple [T13] states that DE is parallel to BC.,[13],1,1,T13
1,Q4,Where is point D located in relation to side AB?,unknown,The perception triples do not provide information about the location of point D in relation to side AB.,[],0,0,
1,Q5,Where is point E located in relation to side AC?,unknown,The perception triples do not provide information about the location of point E in relation to side AC.,[],0,0,
2,Q1,What is the relationship between lines AB and CD?,parallel,Triple [T15] states that AB is parallel to CD.,[15],1,1,T15
2,Q2,What is the measure of angle EFG in degrees?,50,Triple [T21] states that the measure of angle EFG is 50 degrees.,[21],1,1,T21
2,Q3,Does line EG bisect angle BEF?,yes,Triple [T20] states that EG bisects angle BEF.,[20],1,1,T20
2,Q4,At what point does line EF intersect line AB?,null,The perception triples do not provide information about the intersection point of EF and AB.,[],0,0,
2,Q5,At what point does line EF intersect line CD?,null,The perception triples do not provide information about the intersection point of EF and CD.,[],0,0,
2,Q6,At what point does line EG intersect line CD?,null,The perception triples do not provide information about the intersection point of EG and CD.,[],0,0,
3,Q1,What is the measure of angle BCD?,null,"The measure of angle BCD cannot be determined from the given perception triples. The triples only describe the relationships between points and segments, not angles.",[],0,0,
3,Q2,What is the relationship between line segment CD and line segment AB?,parallel,Triple T8 states that CD is parallel to AB.,[8],1,1,T8
3,Q3,What does the line segment BD do to angle ABC?,angle ABC,Triple T7 states that ∠ABC has a measure of 70_deg.  BD is a segment connecting B to D.,[7],1,1,T7
3,Q4,At which point do line segments BC and BA intersect?,null,The intersection point of BC and BA is simply point B. The perception triples do not provide information about the intersection of lines or segments.,[],0,0,
4,Q1,What is the measure of angle A in degrees?,null,The measure of angle A cannot be determined from the given perception triples.,[],0,0,
4,Q2,What is the relationship between line AB and circle O at point B?,tangent,Triple [T10] states that AB is tangent to circle O at point B.,[10],1,1,T10
4,Q3,What point does the extended line of AO intersect on circle O?,C,Triple [T13] states that OC connects O and C. AO intersects circle O at C.,[13],1,1,T13
4,Q4,What is the center point of the circle labeled in the diagram?,O,Triple [T1] states that O is a circle.,[1],1,1,T1
4,Q5,Is point B located on the circle?,true,Triple [T6] states that BC lies on circle O.,[6],1,1,T6
4,Q6,Is point C located on the circle?,true,Triple [T6] states that BC lies on circle O.,[6],1,1,T6
7,Q1,What is the measure of angle B in triangle ABC?,70_deg,Triple T6 states that ∠B has a measure of 70_deg.,[6],1,1,T6
7,Q2,What is the measure of angle C in triangle ABC?,30_deg,Triple T5 states that ∠C has a measure of 30_deg.,[5],1,1,T5
7,Q3,What is the measure of angle DAC in triangle ADE?,35_deg,Triple T18 states that △ADE has a measure of 35_deg.,[18],1,1,T18
7,Q4,What is the stated relationship between triangle ABC and triangle ADE?,congruent_to,Triple T9 states that △ABC is congruent_to △ADE.,[9],1,1,T9
8,Q1,What is the length of BC?,null,"The length of BC cannot be determined from the given perception triples. The triple T12 has a question mark, indicating that the length is unknown.",[],0,0,
8,Q2,What is the length of BF?,7.0,Triple T11 states that BF has a measure of 7.0.,[11],1,1,T11
