problem_index,ars_id,question,answer,reasoning,triples_used,triples_count,unique_triples_count,which_triples_used
1,Q1,What is the measure of angle A in triangle ABC?,null,The perception triples do not provide information about the angles of triangle ABC.,[],0,0,
1,Q2,What is the measure of angle B in triangle ABC?,null,The perception triples do not provide information about the angles of triangle ABC.,[],0,0,
1,Q3,What is the relationship between line DE and line BC?,parallel,Triple [T11] states that DE is parallel to BC.,[11],1,1,T11
1,Q4,Where is point D located in relation to side AB?,null,The perception triples do not provide information about the location of point D relative to side AB.,[],0,0,
1,Q5,Where is point E located in relation to side AC?,null,The perception triples do not provide information about the location of point E relative to side AC.,[],0,0,
2,Q1,What is the relationship between lines AB and CD?,intersect,Triple T13 states that CD intersects AB.,[13],1,1,T13
2,Q2,What is the measure of angle EFG in degrees?,50,Triple T12 states that angle EFG has a measure of 50 degrees.,[12],1,1,T12
2,Q3,Does line EG bisect angle BEF?,,The perception triples do not provide information about the bisecting properties of line EG with respect to angle BEF.,[],0,0,
2,Q4,At what point does line EF intersect line AB?,,The perception triples do not provide information about the intersection point of line EF and line AB.,[],0,0,
2,Q5,At what point does line EF intersect line CD?,,The perception triples do not provide information about the intersection point of line EF and line CD.,[],0,0,
2,Q6,At what point does line EG intersect line CD?,,The perception triples do not provide information about the intersection point of line EG and line CD.,[],0,0,
3,Q1,What is the measure of angle BCD?,null,The perception triples do not provide information about the measure of angle BCD.,[],0,0,
3,Q2,What is the relationship between line segment CD and line segment AB?,parallel,Triple T15 states that CD is parallel to AB.,[15],1,1,T15
3,Q3,What does the line segment BD do to angle ABC?,bisects,Triple T13 states that BD bisects angle ABC.,[13],1,1,T13
3,Q4,At which point do line segments BC and BA intersect?,B,"Triple T11 states that BD intersects AB at B, and triple T12 states that BD intersects BC at B.","[11, 12]",2,2,"T11, T12"
4,Q1,What is the measure of angle A in degrees?,36,Triple T1 states that the measure of angle AOB is 36 degrees.,[1],1,1,T1
4,Q2,What is the relationship between line AB and circle O at point B?,AB is a segment of the circle at point B.,"Triple T2 states that AB is a segment, and segments are part of the circle.",[2],1,1,T2
4,Q3,What point does the extended line of AO intersect on circle O?,null,The perception triples do not provide information about where the extended line of AO intersects the circle.,[],0,0,
4,Q4,What is the center point of the circle labeled in the diagram?,O,"Triple T3 states that O is a point, and the diagram labels O as the center of the circle.",[3],1,1,T3
4,Q5,Is point B located on the circle?,null,The perception triples do not provide information about whether point B is on the circle.,[],0,0,
4,Q6,Is point C located on the circle?,null,The perception triples do not provide information about whether point C is on the circle.,[],0,0,
7,Q1,What is the measure of angle B in triangle ABC?,,"The perception triples do not provide the measures of angles ABC and ACB, therefore the measure of angle B cannot be determined.",[],0,0,
7,Q2,What is the measure of angle C in triangle ABC?,,"The perception triples do not provide the measure of angle ACB, therefore the measure of angle C cannot be determined.",[],0,0,
7,Q3,What is the measure of angle DAC in triangle ADE?,35 degrees,Triple T11 states that ∠DAB has a measure of 35 degrees.,[11],1,1,T11
7,Q4,What is the stated relationship between triangle ABC and triangle ADE?,,The perception triples do not provide enough information to determine the relationship between triangle ABC and triangle ADE.  They only describe individual angles and segments.,[],0,0,
8,Q1,What is the length of BC?,5,Triple T17 states that BC has a measure of 5 units.,[17],1,1,T17
8,Q2,What is the length of BF?,7,Triple T26 states that BF equals 7 units.,[26],1,1,T26
8,Q4,"Are points B, E, C, and F located on the same straight line?",,"The perception triples do not provide information about the relative positions of points B, E, C, and F to determine if they are on the same straight line.  It only describes segments and their intersections.",[],0,0,
9,Q1,What is the measure of angle C in triangle ABC?,90_deg,Triple T8 states that ∠CAB has a measure of 90_deg.,[8],1,1,T8
9,Q2,What is the relationship between sides AC and BC?,intersect,Triple T9 states that AC intersects BC.,[9],1,1,T9
9,Q3,What is the length of side AB in triangle ABC?,6_units,Triple T12 states that AB has a measure of 6_units.,[12],1,1,T12
9,Q4,Does line segment AD bisect angle CAB?,,The perception triples do not provide information about whether AD bisects angle CAB.,[],0,0,
9,Q5,Is line segment DE perpendicular to line segment AB?,true,Triple T11 states that DE is perpendicular to AB.,[11],1,1,T11
9,Q6,On which line segment does point E lie?,BC,"Triple T9 states that AC intersects BC.  Since DE is perpendicular to AB, E lies on AB.  Since DE is perpendicular to AB, and AC intersects BC, E must lie on BC.","[9, 11]",2,2,"T9, T11"
9,Q7,On which line segment does point D lie?,AB,"Triple T11 states that DE is perpendicular to AB.  Since DE intersects AB, D must lie on AB.",[11],1,1,T11
10,Q1,What is the measure of angle A in triangle ABC?,null,The perception triples do not provide the measure of angle A. They only describe points and segments.,[],0,0,
10,Q2,What is the relationship between sides AB and AC in triangle ABC?,AB and AC are segments,Triples [T4] and [T5] state that AB and AC are segments.,"[4, 5]",2,2,"T4, T5"
10,Q3,What point does the perpendicular bisector of AB intersect AB at?,null,The perception triples do not provide information about the perpendicular bisector of AB.,[],0,0,
10,Q4,What is the relationship between the perpendicular bisector line and segment AB?,null,The perception triples do not provide information about the relationship between the perpendicular bisector line and segment AB.,[],0,0,
10,Q5,What point on triangle ABC does the perpendicular bisector pass through besides E?,null,The perception triples do not provide information about a point on triangle ABC where the perpendicular bisector passes through besides E.,[],0,0,
11,Q1,What is the measure of angle C in degrees?,null,The measure of angle C cannot be determined from the given perception triples.,[],0,0,
11,Q2,What is the measure of angle BAE in degrees?,36,"Triple T8 states that ∠BAC has a measure of 36_deg. Therefore, the measure of angle BAE is 36 degrees.",[8],1,1,T8
11,Q3,By how many degrees is triangle ABC rotated anticlockwise?,36,"Triple T14 states that A is rotated about F. Triple T15 states that C is rotated about F. Since both A and C are rotated about the same point F, the rotation is equal to the measure of angle BAC, which is 36 degrees.","[14, 15]",2,2,"T14, T15"
11,Q4,At which point do line segments AD and BC intersect?,null,The intersection point of line segments AD and BC cannot be determined from the given perception triples.,[],0,0,
14,Q1,What is the measure of angle OAB in degrees?,null,The perception triples do not provide the measure of angle OAB.,[],0,0,
